2017-06-23-12:25:39 Scanning files for: licenses, copyrights with 8 process(es)...
2017-06-23-12:25:39 Building license detection index...
2017-06-23-04:26:35 Done.
2017-06-23-04:26:42 Scanned: TestWriter.cpp
2017-06-23-04:26:42 Scanned: TestSuite.1
2017-06-23-04:26:42 Scanned: StringTest.h
2017-06-23-04:26:42 Scanned: Checklist.txt
2017-06-23-04:26:42 Scanned: TestComments.cpp
2017-06-23-04:26:42 Scanned: TestSuite.h
2017-06-23-04:26:42 Scanned: RunTestSuite2.cpp
2017-06-23-04:26:42 Scanned: UnitTest.h
2017-06-23-04:26:42 Scanned: makefile
2017-06-23-04:26:42 Scanned: main.cpp%7E
2017-06-23-04:26:42 Scanned: TestString.cpp%7E
2017-06-23-04:26:42 Scanned: Benchmark
2017-06-23-04:26:42 Scanned: TestSuite.xcodeproj
2017-06-23-04:26:42 Scanned: All
2017-06-23-04:26:42 Scanned: TestInspectors.cpp
2017-06-23-04:26:42 Scanned: makefile
2017-06-23-04:26:42 Scanned: TestRefCounting.cpp
2017-06-23-04:26:42 Scanned: TestAssign.cpp
2017-06-23-04:26:42 Scanned: ._project.xcworkspace
2017-06-23-04:26:42 Scanned: ._xcuserdata
2017-06-23-04:26:43 Scanned: ._wallace.mode1v3
2017-06-23-04:26:43 Scanned: TestIterators.cpp
2017-06-23-04:26:43 Scanned: mempool.h
2017-06-23-04:26:43 Scanned: project.xcworkspace
2017-06-23-04:26:43 Scanned: ._wallace.pbxuser
2017-06-23-04:26:43 Scanned: xcuserdata
2017-06-23-04:26:43 Scanned: xcuserdata
2017-06-23-04:26:43 Scanned: ._xcuserdata
2017-06-23-04:26:43 Scanned: wallace.xcuserdatad
2017-06-23-04:26:43 Scanned: ._wallace.xcuserdatad
2017-06-23-04:26:43 Scanned: Works...tings.xcsettings
2017-06-23-04:26:43 Scanned: ._wallace.xcuserdatad
2017-06-23-04:26:43 Scanned: wallace.xcuserdatad
2017-06-23-04:26:43 Scanned: main.cpp
2017-06-23-04:26:43 Scanned: ._xcschemes
2017-06-23-04:26:43 Scanned: ._xcdebugger
2017-06-23-04:26:43 Scanned: xcschemes
2017-06-23-04:26:43 Scanned: contents.xcworkspacedata
2017-06-23-04:26:43 Scanned: xcdebugger
2017-06-23-04:26:43 Scanned: ._xcsche...nagement.plist
2017-06-23-04:26:43 Scanned: xcschememanagement.plist
2017-06-23-04:26:43 Scanned: ._TestSuite.xcscheme
2017-06-23-04:26:43 Scanned: TestSuite.xcscheme
2017-06-23-04:26:43 Scanned: Breakpoints.xcbkptlist
2017-06-23-04:26:43 Scanned: Library+Interface
2017-06-23-04:26:43 Scanned: C%2B%2B+Interface
2017-06-23-04:26:43 Scanned: Options.txt
2017-06-23-04:26:43 Scanned: child_node.htm
2017-06-23-04:26:44 Scanned: main.cpp
2017-06-23-04:26:44 Scanned: array.htm
2017-06-23-04:26:44 Scanned: styles
2017-06-23-04:26:44 Scanned: basic_parser.htm
2017-06-23-04:26:44 Scanned: scripts
2017-06-23-04:26:44 Scanned: simple_write.htm
2017-06-23-04:26:44 Scanned: shThemeEclipse.css
2017-06-23-04:26:45 Scanned: shCoreEmacs.css
2017-06-23-04:26:45 Scanned: shCoreMidnight.css
2017-06-23-04:26:45 Scanned: shThemeRDark.css
2017-06-23-04:26:45 Scanned: wallace.mode1v3
2017-06-23-04:26:45 Scanned: shCore.css
2017-06-23-04:26:45 Scanned: shCoreMDUltra.css
2017-06-23-04:26:45 Scanned: shCoreDefault.css
2017-06-23-04:26:46 Scanned: shThemeDefault.css
2017-06-23-04:26:46 Scanned: shCoreDjango.css
2017-06-23-04:26:46 Scanned: shCoreEclipse.css
2017-06-23-04:26:46 Scanned: shThemeMDUltra.css
2017-06-23-04:26:46 Scanned: shThemeFadeToGrey.css
2017-06-23-04:26:46 Scanned: shThemeEmacs.css
2017-06-23-04:26:46 Scanned: project.pbxproj
2017-06-23-04:26:46 Scanned: shCoreFadeToGrey.css
2017-06-23-04:26:46 Scanned: shThemeDjango.css
2017-06-23-04:26:47 Scanned: shThemeMidnight.css
2017-06-23-04:26:47 Scanned: shAutoloader.js
2017-06-23-04:26:47 Scanned: shCoreRDark.css
2017-06-23-04:26:47 Scanned: shBrushCpp.js
2017-06-23-04:26:47 Scanned: child_node.htm
2017-06-23-04:26:47 Scanned: shLegacy.js
2017-06-23-04:26:47 Scanned: array.htm
2017-06-23-04:26:47 Scanned: simple_write.htm
2017-06-23-04:26:47 Scanned: basic_parser.htm
2017-06-23-04:26:48 Scanned: shCore.js
2017-06-23-04:26:50 Scanned: wallace.pbxuser
2017-06-23-04:27:01 Scanned: UserI...State.xcuserstate
2017-06-23-04:27:07 Scanned: Documentation.pdf
2017-06-23-04:27:07 Scanning done.
2017-06-23-04:27:07 Scan statistics: 255 files scanned in 87s.
2017-06-23-04:27:07 Scan options:    licenses, copyrights with 8 process(es).
2017-06-23-04:27:07 Scanning speed:  8.05 files per sec.
2017-06-23-04:27:07 Scanning time:   31s.
2017-06-23-04:27:07 Indexing time:   55s.
2017-06-23-04:27:07 Saving results.
