2017-07-11-09:42:36 Scanning files for: licenses, copyrights with 8 process(es)...
2017-07-11-09:42:36 Building license detection index...
2017-07-11-01:43:21 Done.
2017-07-11-01:43:26 Scanned: TestSuite.cpp
2017-07-11-01:43:26 Scanned: TestBinary.cpp
2017-07-11-01:43:26 Scanned: TestStreams.cpp
2017-07-11-01:43:26 Scanned: UnitTest.cpp
2017-07-11-01:43:26 Scanned: TestConverters.cpp
2017-07-11-01:43:26 Scanned: TestSuite.1
2017-07-11-01:43:26 Scanned: TestWriter.cpp
2017-07-11-01:43:26 Scanned: TestSuite.h
2017-07-11-01:43:26 Scanned: StringTest.h
2017-07-11-01:43:26 Scanned: Checklist.txt
2017-07-11-01:43:26 Scanned: RunTestSuite2.cpp
2017-07-11-01:43:26 Scanned: TestComments.cpp
2017-07-11-01:43:26 Scanned: TestRefCounting.cpp
2017-07-11-01:43:26 Scanned: UnitTest.h
2017-07-11-01:43:26 Scanned: makefile
2017-07-11-01:43:26 Scanned: main.cpp%7E
2017-07-11-01:43:26 Scanned: Benchmark
2017-07-11-01:43:26 Scanned: TestSuite.xcodeproj
2017-07-11-01:43:26 Scanned: All
2017-07-11-01:43:26 Scanned: TestInspectors.cpp
2017-07-11-01:43:26 Scanned: makefile
2017-07-11-01:43:26 Scanned: ._wallace.mode1v3
2017-07-11-01:43:26 Scanned: ._xcuserdata
2017-07-11-01:43:26 Scanned: mempool.h
2017-07-11-01:43:26 Scanned: ._project.xcworkspace
2017-07-11-01:43:26 Scanned: TestAssign.cpp
2017-07-11-01:43:26 Scanned: ._wallace.pbxuser
2017-07-11-01:43:26 Scanned: project.xcworkspace
2017-07-11-01:43:26 Scanned: xcuserdata
2017-07-11-01:43:26 Scanned: ._xcuserdata
2017-07-11-01:43:27 Scanned: contents.xcworkspacedata
2017-07-11-01:43:27 Scanned: TestString.cpp%7E
2017-07-11-01:43:27 Scanned: xcuserdata
2017-07-11-01:43:27 Scanned: ._wallace.xcuserdatad
2017-07-11-01:43:27 Scanned: wallace.xcuserdatad
2017-07-11-01:43:27 Scanned: TestIterators.cpp
2017-07-11-01:43:27 Scanned: Works...tings.xcsettings
2017-07-11-01:43:27 Scanned: ._wallace.xcuserdatad
2017-07-11-01:43:27 Scanned: wallace.xcuserdatad
2017-07-11-01:43:27 Scanned: main.cpp
2017-07-11-01:43:27 Scanned: ._xcschemes
2017-07-11-01:43:27 Scanned: xcschemes
2017-07-11-01:43:27 Scanned: xcdebugger
2017-07-11-01:43:27 Scanned: ._xcdebugger
2017-07-11-01:43:27 Scanned: ._xcsche...nagement.plist
2017-07-11-01:43:27 Scanned: ._TestSuite.xcscheme
2017-07-11-01:43:27 Scanned: xcschememanagement.plist
2017-07-11-01:43:27 Scanned: TestSuite.xcscheme
2017-07-11-01:43:27 Scanned: Breakpoints.xcbkptlist
2017-07-11-01:43:27 Scanned: Library+Interface
2017-07-11-01:43:27 Scanned: C%2B%2B+Interface
2017-07-11-01:43:27 Scanned: Options.txt
2017-07-11-01:43:27 Scanned: main.cpp
2017-07-11-01:43:27 Scanned: child_node.htm
2017-07-11-01:43:27 Scanned: array.htm
2017-07-11-01:43:27 Scanned: styles
2017-07-11-01:43:27 Scanned: scripts
2017-07-11-01:43:27 Scanned: simple_write.htm
2017-07-11-01:43:27 Scanned: basic_parser.htm
2017-07-11-01:43:28 Scanned: shThemeEclipse.css
2017-07-11-01:43:28 Scanned: shCoreMidnight.css
2017-07-11-01:43:28 Scanned: shCoreEmacs.css
2017-07-11-01:43:28 Scanned: shThemeRDark.css
2017-07-11-01:43:28 Scanned: wallace.mode1v3
2017-07-11-01:43:28 Scanned: shCore.css
2017-07-11-01:43:29 Scanned: shCoreDefault.css
2017-07-11-01:43:29 Scanned: shCoreMDUltra.css
2017-07-11-01:43:29 Scanned: shThemeDefault.css
2017-07-11-01:43:29 Scanned: shCoreEclipse.css
2017-07-11-01:43:29 Scanned: shThemeFadeToGrey.css
2017-07-11-01:43:29 Scanned: shThemeMDUltra.css
2017-07-11-01:43:29 Scanned: shCoreDjango.css
2017-07-11-01:43:29 Scanned: shThemeEmacs.css
2017-07-11-01:43:29 Scanned: shCoreFadeToGrey.css
2017-07-11-01:43:29 Scanned: shThemeDjango.css
2017-07-11-01:43:30 Scanned: shThemeMidnight.css
2017-07-11-01:43:30 Scanned: project.pbxproj
2017-07-11-01:43:30 Scanned: shBrushCpp.js
2017-07-11-01:43:30 Scanned: shAutoloader.js
2017-07-11-01:43:30 Scanned: shCoreRDark.css
2017-07-11-01:43:30 Scanned: child_node.htm
2017-07-11-01:43:30 Scanned: shLegacy.js
2017-07-11-01:43:30 Scanned: simple_write.htm
2017-07-11-01:43:30 Scanned: basic_parser.htm
2017-07-11-01:43:30 Scanned: array.htm
2017-07-11-01:43:31 Scanned: shCore.js
2017-07-11-01:43:32 Scanned: wallace.pbxuser
2017-07-11-01:43:42 Scanned: UserI...State.xcuserstate
2017-07-11-01:43:47 Scanned: Documentation.pdf
2017-07-11-01:43:47 Scanning done.
2017-07-11-01:43:47 Scan statistics: 255 files scanned in 70s.
2017-07-11-01:43:47 Scan options:    licenses, copyrights with 8 process(es).
2017-07-11-01:43:47 Scanning speed:  9.72 files per sec.
2017-07-11-01:43:47 Scanning time:   26s.
2017-07-11-01:43:47 Indexing time:   44s.
2017-07-11-01:43:47 Saving results.
