2017-06-23-10:34:25 Scanning files for: licenses, copyrights with 8 process(es)...
2017-06-23-10:34:25 Building license detection index...
2017-06-23-02:35:18 Done.
2017-06-23-02:35:26 Scanned: ._wallace.mode1v3
2017-06-23-02:35:26 Scanned: ._project.xcworkspace
2017-06-23-02:35:26 Scanned: ._xcuserdata
2017-06-23-02:35:26 Scanned: TestAssign.cpp
2017-06-23-02:35:26 Scanned: ._wallace.pbxuser
2017-06-23-02:35:26 Scanned: project.xcworkspace
2017-06-23-02:35:26 Scanned: xcuserdata
2017-06-23-02:35:26 Scanned: ._xcuserdata
2017-06-23-02:35:26 Scanned: mempool.h
2017-06-23-02:35:26 Scanned: xcuserdata
2017-06-23-02:35:26 Scanned: ._wallace.xcuserdatad
2017-06-23-02:35:26 Scanned: wallace.xcuserdatad
2017-06-23-02:35:26 Scanned: Works...tings.xcsettings
2017-06-23-02:35:26 Scanned: TestIterators.cpp
2017-06-23-02:35:26 Scanned: main.cpp
2017-06-23-02:35:26 Scanned: contents.xcworkspacedata
2017-06-23-02:35:26 Scanned: wallace.xcuserdatad
2017-06-23-02:35:26 Scanned: ._wallace.xcuserdatad
2017-06-23-02:35:26 Scanned: ._xcschemes
2017-06-23-02:35:26 Scanned: xcschemes
2017-06-23-02:35:26 Scanned: ._xcdebugger
2017-06-23-02:35:26 Scanned: xcdebugger
2017-06-23-02:35:26 Scanned: ._xcsche...nagement.plist
2017-06-23-02:35:26 Scanned: ._TestSuite.xcscheme
2017-06-23-02:35:26 Scanned: xcschememanagement.plist
2017-06-23-02:35:26 Scanned: TestSuite.xcscheme
2017-06-23-02:35:26 Scanned: Breakpoints.xcbkptlist
2017-06-23-02:35:26 Scanned: Library+Interface
2017-06-23-02:35:26 Scanned: C%2B%2B+Interface
2017-06-23-02:35:27 Scanned: Options.txt
2017-06-23-02:35:27 Scanned: child_node.htm
2017-06-23-02:35:27 Scanned: main.cpp
2017-06-23-02:35:27 Scanned: array.htm
2017-06-23-02:35:27 Scanned: styles
2017-06-23-02:35:27 Scanned: scripts
2017-06-23-02:35:27 Scanned: simple_write.htm
2017-06-23-02:35:27 Scanned: basic_parser.htm
2017-06-23-02:35:28 Scanned: shThemeEclipse.css
2017-06-23-02:35:28 Scanned: shCoreMidnight.css
2017-06-23-02:35:28 Scanned: shThemeRDark.css
2017-06-23-02:35:28 Scanned: shCoreEmacs.css
2017-06-23-02:35:28 Scanned: shCore.css
2017-06-23-02:35:28 Scanned: wallace.mode1v3
2017-06-23-02:35:29 Scanned: shCoreMDUltra.css
2017-06-23-02:35:29 Scanned: shCoreDefault.css
2017-06-23-02:35:29 Scanned: shCoreDjango.css
2017-06-23-02:35:29 Scanned: shThemeDefault.css
2017-06-23-02:35:29 Scanned: shCoreEclipse.css
2017-06-23-02:35:29 Scanned: shThemeMDUltra.css
2017-06-23-02:35:29 Scanned: shThemeEmacs.css
2017-06-23-02:35:30 Scanned: shThemeFadeToGrey.css
2017-06-23-02:35:30 Scanned: shThemeDjango.css
2017-06-23-02:35:30 Scanned: shThemeMidnight.css
2017-06-23-02:35:30 Scanned: shCoreFadeToGrey.css
2017-06-23-02:35:30 Scanned: project.pbxproj
2017-06-23-02:35:30 Scanned: shCoreRDark.css
2017-06-23-02:35:30 Scanned: shBrushCpp.js
2017-06-23-02:35:30 Scanned: shAutoloader.js
2017-06-23-02:35:31 Scanned: shLegacy.js
2017-06-23-02:35:31 Scanned: child_node.htm
2017-06-23-02:35:31 Scanned: array.htm
2017-06-23-02:35:31 Scanned: simple_write.htm
2017-06-23-02:35:31 Scanned: basic_parser.htm
2017-06-23-02:35:32 Scanned: shCore.js
2017-06-23-02:35:33 Scanned: wallace.pbxuser
2017-06-23-02:35:45 Scanned: UserI...State.xcuserstate
2017-06-23-02:35:51 Scanned: Documentation.pdf
2017-06-23-02:35:51 Scanning done.
2017-06-23-02:35:51 Scan statistics: 255 files scanned in 85s.
2017-06-23-02:35:51 Scan options:    licenses, copyrights with 8 process(es).
2017-06-23-02:35:51 Scanning speed:  7.77 files per sec.
2017-06-23-02:35:51 Scanning time:   32s.
2017-06-23-02:35:51 Indexing time:   53s.
2017-06-23-02:35:51 Saving results.
