2017-07-11-13:08:55 Scanning files for: licenses, copyrights with 8 process(es)...
2017-07-11-13:08:55 Building license detection index...
2017-07-11-05:08:57 Done.
2017-07-11-05:09:04 Scanned: main.cpp%7E
2017-07-11-05:09:04 Scanned: TestRefCounting.cpp
2017-07-11-05:09:04 Scanned: UnitTest.h
2017-07-11-05:09:04 Scanned: Benchmark
2017-07-11-05:09:04 Scanned: makefile
2017-07-11-05:09:04 Scanned: TestString.cpp%7E
2017-07-11-05:09:04 Scanned: TestSuite.xcodeproj
2017-07-11-05:09:04 Scanned: All
2017-07-11-05:09:04 Scanned: makefile
2017-07-11-05:09:04 Scanned: TestInspectors.cpp
2017-07-11-05:09:04 Scanned: ._wallace.mode1v3
2017-07-11-05:09:04 Scanned: ._project.xcworkspace
2017-07-11-05:09:04 Scanned: ._xcuserdata
2017-07-11-05:09:05 Scanned: TestAssign.cpp
2017-07-11-05:09:05 Scanned: ._wallace.pbxuser
2017-07-11-05:09:05 Scanned: project.xcworkspace
2017-07-11-05:09:05 Scanned: xcuserdata
2017-07-11-05:09:05 Scanned: ._xcuserdata
2017-07-11-05:09:05 Scanned: mempool.h
2017-07-11-05:09:05 Scanned: xcuserdata
2017-07-11-05:09:05 Scanned: ._wallace.xcuserdatad
2017-07-11-05:09:05 Scanned: contents.xcworkspacedata
2017-07-11-05:09:05 Scanned: wallace.xcuserdatad
2017-07-11-05:09:05 Scanned: main.cpp
2017-07-11-05:09:05 Scanned: ._wallace.xcuserdatad
2017-07-11-05:09:05 Scanned: Works...tings.xcsettings
2017-07-11-05:09:05 Scanned: wallace.xcuserdatad
2017-07-11-05:09:05 Scanned: ._xcschemes
2017-07-11-05:09:05 Scanned: ._xcdebugger
2017-07-11-05:09:05 Scanned: xcdebugger
2017-07-11-05:09:05 Scanned: xcschemes
2017-07-11-05:09:05 Scanned: TestIterators.cpp
2017-07-11-05:09:05 Scanned: ._xcsche...nagement.plist
2017-07-11-05:09:05 Scanned: xcschememanagement.plist
2017-07-11-05:09:05 Scanned: ._TestSuite.xcscheme
2017-07-11-05:09:05 Scanned: TestSuite.xcscheme
2017-07-11-05:09:05 Scanned: Breakpoints.xcbkptlist
2017-07-11-05:09:05 Scanned: Library+Interface
2017-07-11-05:09:05 Scanned: C%2B%2B+Interface
2017-07-11-05:09:05 Scanned: Options.txt
2017-07-11-05:09:05 Scanned: child_node.htm
2017-07-11-05:09:05 Scanned: main.cpp
2017-07-11-05:09:06 Scanned: array.htm
2017-07-11-05:09:06 Scanned: styles
2017-07-11-05:09:06 Scanned: scripts
2017-07-11-05:09:06 Scanned: basic_parser.htm
2017-07-11-05:09:06 Scanned: simple_write.htm
2017-07-11-05:09:06 Scanned: shThemeEclipse.css
2017-07-11-05:09:06 Scanned: shCoreMidnight.css
2017-07-11-05:09:06 Scanned: wallace.mode1v3
2017-07-11-05:09:06 Scanned: shThemeRDark.css
2017-07-11-05:09:06 Scanned: shCoreEmacs.css
2017-07-11-05:09:07 Scanned: shCore.css
2017-07-11-05:09:07 Scanned: shCoreMDUltra.css
2017-07-11-05:09:07 Scanned: shCoreDefault.css
2017-07-11-05:09:07 Scanned: shThemeDefault.css
2017-07-11-05:09:07 Scanned: shCoreDjango.css
2017-07-11-05:09:07 Scanned: shCoreEclipse.css
2017-07-11-05:09:07 Scanned: shThemeMDUltra.css
2017-07-11-05:09:07 Scanned: shThemeFadeToGrey.css
2017-07-11-05:09:07 Scanned: project.pbxproj
2017-07-11-05:09:07 Scanned: shCoreFadeToGrey.css
2017-07-11-05:09:07 Scanned: shThemeEmacs.css
2017-07-11-05:09:08 Scanned: shThemeMidnight.css
2017-07-11-05:09:08 Scanned: shThemeDjango.css
2017-07-11-05:09:08 Scanned: shCoreRDark.css
2017-07-11-05:09:08 Scanned: shAutoloader.js
2017-07-11-05:09:08 Scanned: child_node.htm
2017-07-11-05:09:08 Scanned: shLegacy.js
2017-07-11-05:09:08 Scanned: shBrushCpp.js
2017-07-11-05:09:08 Scanned: array.htm
2017-07-11-05:09:08 Scanned: simple_write.htm
2017-07-11-05:09:08 Scanned: basic_parser.htm
2017-07-11-05:09:09 Scanned: shCore.js
2017-07-11-05:09:10 Scanned: wallace.pbxuser
2017-07-11-05:09:19 Scanned: UserI...State.xcuserstate
2017-07-11-05:09:25 Scanned: Documentation.pdf
2017-07-11-05:09:25 Scanning done.
2017-07-11-05:09:25 Scan statistics: 255 files scanned in 29s.
2017-07-11-05:09:25 Scan options:    licenses, copyrights with 8 process(es).
2017-07-11-05:09:25 Scanning speed:  9.13 files per sec.
2017-07-11-05:09:25 Scanning time:   27s.
2017-07-11-05:09:25 Indexing time:   1s.
2017-07-11-05:09:25 Saving results.
