2017-07-06-17:15:46 Scanning files for: licenses, copyrights with 8 process(es)...
2017-07-06-17:15:46 Building license detection index...
2017-07-06-09:16:32 Done.
2017-07-06-09:16:40 Scanned: test1.expected
2017-07-06-09:16:40 Scanned: test1
2017-07-06-09:16:40 Scanned: tests.json
2017-07-06-09:16:40 Scanned: test6
2017-07-06-09:16:40 Scanned: test2.expected
2017-07-06-09:16:40 Scanned: test4
2017-07-06-09:16:40 Scanned: test3.expected
2017-07-06-09:16:40 Scanned: test3
2017-07-06-09:16:41 Scanned: test2
2017-07-06-09:16:41 Scanned: test8
2017-07-06-09:16:41 Scanned: libcjson_utils.pc.in
2017-07-06-09:16:41 Scanned: cJSONConfig.cmake.in
2017-07-06-09:16:41 Scanned: cJSONConf...ion.cmake.in
2017-07-06-09:16:41 Scanned: test4.expected
2017-07-06-09:16:41 Scanned: libcjson.pc.in
2017-07-06-09:16:41 Scanned: CONTRIBUTING.md
2017-07-06-09:16:41 Scanned: unity.h
2017-07-06-09:16:42 Scanned: UnityAsse...lyFraming.pdf
2017-07-06-09:16:50 Scanned: testunity.c
2017-07-06-09:16:51 Scanning done.
2017-07-06-09:16:51 Scan statistics: 247 files scanned in 64s.
2017-07-06-09:16:51 Scan options:    licenses, copyrights with 8 process(es).
2017-07-06-09:16:51 Scanning speed:  13.33 files per sec.
2017-07-06-09:16:51 Scanning time:   18s.
2017-07-06-09:16:51 Indexing time:   45s.
2017-07-06-09:16:51 Saving results.
