2017-06-23-10:43:15 Scanning files for: licenses, copyrights with 8 process(es)...
2017-06-23-10:43:15 Building license detection index...
2017-06-23-02:44:09 Done.
2017-06-23-02:44:17 Scanned: makefile
2017-06-23-02:44:17 Scanned: Benchmark
2017-06-23-02:44:17 Scanned: TestInspectors.cpp
2017-06-23-02:44:17 Scanned: TestSuite.xcodeproj
2017-06-23-02:44:17 Scanned: All
2017-06-23-02:44:17 Scanned: makefile
2017-06-23-02:44:17 Scanned: TestRefCounting.cpp
2017-06-23-02:44:17 Scanned: TestAssign.cpp
2017-06-23-02:44:17 Scanned: ._wallace.mode1v3
2017-06-23-02:44:17 Scanned: ._project.xcworkspace
2017-06-23-02:44:17 Scanned: ._xcuserdata
2017-06-23-02:44:17 Scanned: mempool.h
2017-06-23-02:44:18 Scanned: ._wallace.pbxuser
2017-06-23-02:44:18 Scanned: project.xcworkspace
2017-06-23-02:44:18 Scanned: xcuserdata
2017-06-23-02:44:18 Scanned: TestString.cpp%7E
2017-06-23-02:44:18 Scanned: ._xcuserdata
2017-06-23-02:44:18 Scanned: xcuserdata
2017-06-23-02:44:18 Scanned: contents.xcworkspacedata
2017-06-23-02:44:18 Scanned: ._wallace.xcuserdatad
2017-06-23-02:44:18 Scanned: wallace.xcuserdatad
2017-06-23-02:44:18 Scanned: TestIterators.cpp
2017-06-23-02:44:18 Scanned: Works...tings.xcsettings
2017-06-23-02:44:18 Scanned: wallace.xcuserdatad
2017-06-23-02:44:18 Scanned: ._wallace.xcuserdatad
2017-06-23-02:44:18 Scanned: ._xcschemes
2017-06-23-02:44:18 Scanned: xcschemes
2017-06-23-02:44:18 Scanned: xcdebugger
2017-06-23-02:44:18 Scanned: ._xcdebugger
2017-06-23-02:44:18 Scanned: main.cpp
2017-06-23-02:44:18 Scanned: xcschememanagement.plist
2017-06-23-02:44:18 Scanned: ._TestSuite.xcscheme
2017-06-23-02:44:18 Scanned: ._xcsche...nagement.plist
2017-06-23-02:44:18 Scanned: TestSuite.xcscheme
2017-06-23-02:44:18 Scanned: Breakpoints.xcbkptlist
2017-06-23-02:44:18 Scanned: Library+Interface
2017-06-23-02:44:18 Scanned: C%2B%2B+Interface
2017-06-23-02:44:18 Scanned: child_node.htm
2017-06-23-02:44:18 Scanned: Options.txt
2017-06-23-02:44:19 Scanned: main.cpp
2017-06-23-02:44:19 Scanned: array.htm
2017-06-23-02:44:19 Scanned: styles
2017-06-23-02:44:19 Scanned: basic_parser.htm
2017-06-23-02:44:19 Scanned: scripts
2017-06-23-02:44:19 Scanned: simple_write.htm
2017-06-23-02:44:19 Scanned: shThemeEclipse.css
2017-06-23-02:44:20 Scanned: shCoreMidnight.css
2017-06-23-02:44:20 Scanned: shCoreEmacs.css
2017-06-23-02:44:20 Scanned: shThemeRDark.css
2017-06-23-02:44:20 Scanned: shCore.css
2017-06-23-02:44:20 Scanned: wallace.mode1v3
2017-06-23-02:44:20 Scanned: shCoreDefault.css
2017-06-23-02:44:20 Scanned: shCoreMDUltra.css
2017-06-23-02:44:21 Scanned: shThemeDefault.css
2017-06-23-02:44:21 Scanned: shCoreDjango.css
2017-06-23-02:44:21 Scanned: shCoreEclipse.css
2017-06-23-02:44:21 Scanned: shThemeMDUltra.css
2017-06-23-02:44:21 Scanned: shThemeFadeToGrey.css
2017-06-23-02:44:21 Scanned: shThemeEmacs.css
2017-06-23-02:44:21 Scanned: shCoreFadeToGrey.css
2017-06-23-02:44:21 Scanned: shThemeDjango.css
2017-06-23-02:44:22 Scanned: shThemeMidnight.css
2017-06-23-02:44:22 Scanned: project.pbxproj
2017-06-23-02:44:22 Scanned: shCoreRDark.css
2017-06-23-02:44:22 Scanned: shBrushCpp.js
2017-06-23-02:44:22 Scanned: shAutoloader.js
2017-06-23-02:44:22 Scanned: child_node.htm
2017-06-23-02:44:22 Scanned: shLegacy.js
2017-06-23-02:44:22 Scanned: array.htm
2017-06-23-02:44:22 Scanned: basic_parser.htm
2017-06-23-02:44:22 Scanned: simple_write.htm
2017-06-23-02:44:23 Scanned: shCore.js
2017-06-23-02:44:25 Scanned: wallace.pbxuser
2017-06-23-02:44:38 Scanned: UserI...State.xcuserstate
2017-06-23-02:45:09 Scanned: Documentation.pdf
2017-06-23-02:45:12 Scanning done.
2017-06-23-02:45:12 Scan statistics: 255 files scanned in 117s.
2017-06-23-02:45:12 Scan options:    licenses, copyrights with 8 process(es).
2017-06-23-02:45:12 Scanning speed:  4.03 files per sec.
2017-06-23-02:45:12 Scanning time:   63s.
2017-06-23-02:45:12 Indexing time:   54s.
2017-06-23-02:45:12 Saving results.
