2017-07-06-17:21:41 Scanning files for: licenses, copyrights with 8 process(es)...
2017-07-06-17:21:41 Building license detection index...
2017-07-06-09:22:26 Done.
2017-07-06-09:22:29 Scanned: CMakeLists.txt
2017-07-06-09:22:29 Scanned: misc_tests.c
2017-07-06-09:22:29 Scanned: print_value.c
2017-07-06-09:22:29 Scanned: cJSON.c
2017-07-06-09:22:29 Scanned: parse_object.c
2017-07-06-09:22:29 Scanned: parse_string.c
2017-07-06-09:22:29 Scanned: common.c
2017-07-06-09:22:29 Scanned: unity
2017-07-06-09:22:29 Scanned: json-patch-tests
2017-07-06-09:22:29 Scanned: compare_tests.c
2017-07-06-09:22:29 Scanned: inputs
2017-07-06-09:22:30 Scanned: parse_with_opts.c
2017-07-06-09:22:30 Scanned: common.h
2017-07-06-09:22:30 Scanned: auto
2017-07-06-09:22:30 Scanned: src
2017-07-06-09:22:30 Scanned: examples
2017-07-06-09:22:30 Scanned: release
2017-07-06-09:22:30 Scanned: test
2017-07-06-09:22:30 Scanned: extras
2017-07-06-09:22:30 Scanned: docs
2017-07-06-09:22:30 Scanned: .travis.yml
2017-07-06-09:22:30 Scanned: print_array.c
2017-07-06-09:22:30 Scanned: print_object.c
2017-07-06-09:22:30 Scanned: generate_config.yml
2017-07-06-09:22:30 Scanned: print_number.c
2017-07-06-09:22:30 Scanned: json_patch_tests.c
2017-07-06-09:22:30 Scanned: test_file_filter.rb
2017-07-06-09:22:30 Scanned: colour_reporter.rb
2017-07-06-09:22:30 Scanned: unity_to_junit.py
2017-07-06-09:22:30 Scanned: unity_test_summary.py
2017-07-06-09:22:30 Scanned: stylize_as_junit.rb
2017-07-06-09:22:30 Scanned: unity_test_summary.rb
2017-07-06-09:22:30 Scanned: README.md
2017-07-06-09:22:30 Scanned: type_sanitizer.rb
2017-07-06-09:22:30 Scanned: colour_prompt.rb
2017-07-06-09:22:30 Scanned: example_3
2017-07-06-09:22:30 Scanned: example_2
2017-07-06-09:22:30 Scanned: example_1
2017-07-06-09:22:30 Scanned: parse_output.rb
2017-07-06-09:22:30 Scanned: readme.txt
2017-07-06-09:22:30 Scanned: rakefile.rb
2017-07-06-09:22:30 Scanned: target_gcc_32.yml
2017-07-06-09:22:30 Scanned: helper
2017-07-06-09:22:30 Scanned: src
2017-07-06-09:22:30 Scanned: test
2017-07-06-09:22:30 Scanned: UnityHelper.c
2017-07-06-09:22:30 Scanned: generate_module.rb
2017-07-06-09:22:31 Scanned: UnityHelper.h
2017-07-06-09:22:31 Scanned: ProductionCode.h
2017-07-06-09:22:31 Scanned: generate_test_runner.rb
2017-07-06-09:22:31 Scanned: ProductionCode2.h
2017-07-06-09:22:31 Scanned: ProductionCode2.c
2017-07-06-09:22:31 Scanned: ProductionCode.c
2017-07-06-09:22:31 Scanned: rakefile_helper.rb
2017-07-06-09:22:31 Scanned: TestProductionCode2.c
2017-07-06-09:22:31 Scanned: src
2017-07-06-09:22:31 Scanned: readme.txt
2017-07-06-09:22:31 Scanned: ProductionCode.h
2017-07-06-09:22:31 Scanned: test
2017-07-06-09:22:31 Scanned: ProductionCode.c
2017-07-06-09:22:31 Scanned: ProductionCode2.h
2017-07-06-09:22:31 Scanned: ProductionCode2.c
2017-07-06-09:22:31 Scanned: makefile
2017-07-06-09:22:31 Scanned: test_runners
2017-07-06-09:22:31 Scanned: TestProductionCode.c
2017-07-06-09:22:31 Scanned: TestProductionCode2.c
2017-07-06-09:22:31 Scanned: all_tests.c
2017-07-06-09:22:31 Scanned: TestProduc...de2_Runner.c
2017-07-06-09:22:31 Scanned: unity_config.h
2017-07-06-09:22:31 Scanned: readme.txt
2017-07-06-09:22:31 Scanned: src
2017-07-06-09:22:31 Scanned: test
2017-07-06-09:22:31 Scanned: ProductionCode.h
2017-07-06-09:22:31 Scanned: ProductionCode2.h
2017-07-06-09:22:31 Scanned: TestProductionCode.c
2017-07-06-09:22:31 Scanned: ProductionCode2.c
2017-07-06-09:22:31 Scanned: TestProduc...ode_Runner.c
2017-07-06-09:22:31 Scanned: makefile
2017-07-06-09:22:31 Scanned: test_runners
2017-07-06-09:22:31 Scanned: ProductionCode.c
2017-07-06-09:22:31 Scanned: TestProductionCode2.c
2017-07-06-09:22:31 Scanned: version.info
2017-07-06-09:22:31 Scanned: TestProduc...de2_Runner.c
2017-07-06-09:22:31 Scanned: TestProduc...ode_Runner.c
2017-07-06-09:22:31 Scanned: build.info
2017-07-06-09:22:31 Scanned: unity.c
2017-07-06-09:22:31 Scanned: tests
2017-07-06-09:22:31 Scanned: spec
2017-07-06-09:22:31 Scanned: targets
2017-07-06-09:22:31 Scanned: testdata
2017-07-06-09:22:31 Scanned: TestProductionCode.c
2017-07-06-09:22:31 Scanned: expectdata
2017-07-06-09:22:31 Scanned: Makefile
2017-07-06-09:22:31 Scanned: .rubocop.yml
2017-07-06-09:22:31 Scanned: rakefile
2017-07-06-09:22:31 Scanned: gcc_auto_limits.yml
2017-07-06-09:22:31 Scanned: testparameterized.c
2017-07-06-09:22:32 Scanned: generate_...file_spec.rb
2017-07-06-09:22:32 Scanned: iar_arm_v4.yml
2017-07-06-09:22:32 Scanned: iar_msp430.yml
2017-07-06-09:22:32 Scanned: gcc_auto_stdint.yml
2017-07-06-09:22:32 Scanned: rakefile_helper.rb
2017-07-06-09:22:32 Scanned: clang_strict.yml
2017-07-06-09:22:32 Scanned: iar_armco...9B92_v5_4.yml
2017-07-06-09:22:32 Scanned: iar_cortexm3_v5.yml
2017-07-06-09:22:32 Scanned: gcc_manual_math.yml
2017-07-06-09:22:32 Scanned: clang_file.yml
2017-07-06-09:22:32 Scanned: iar_arm_v5.yml
2017-07-06-09:22:32 Scanned: gcc_32.yml
2017-07-06-09:22:32 Scanned: gcc_64.yml
2017-07-06-09:22:32 Scanned: iar_arm_v5_3.yml
2017-07-06-09:22:32 Scanned: iar_sh2a_v6.yml
2017-07-06-09:22:32 Scanned: hitech_picc18.yml
2017-07-06-09:22:32 Scanned: Defs.h
2017-07-06-09:22:32 Scanned: CException.h
2017-07-06-09:22:32 Scanned: testRunnerGenerator.c
2017-07-06-09:22:32 Scanned: testRunner...ratorSmall.c
2017-07-06-09:22:32 Scanned: cmock.h
2017-07-06-09:22:32 Scanned: testRunner...rWithMocks.c
2017-07-06-09:22:32 Scanned: mockMock.h
2017-07-06-09:22:32 Scanned: testsample_head1.h
2017-07-06-09:22:32 Scanned: testsample_run2.c
2017-07-06-09:22:32 Scanned: testsample_mock_run2.c
2017-07-06-09:22:32 Scanned: testsample_mock_new2.c
2017-07-06-09:22:32 Scanned: testsample_mock_cmd.c
2017-07-06-09:22:32 Scanned: testsample_new1.c
2017-07-06-09:22:32 Scanned: testsample_mock_head1.h
2017-07-06-09:22:32 Scanned: testsample_mock_run1.c
2017-07-06-09:22:32 Scanned: testsample_yaml.c
2017-07-06-09:22:32 Scanned: testsample_mock_new1.c
2017-07-06-09:22:32 Scanned: test_gene...st_runner.rb
2017-07-06-09:22:33 Scanned: testsample_cmd.c
2017-07-06-09:22:33 Scanned: testsample_mock_def.c
2017-07-06-09:22:33 Scanned: testsample_mock_param.c
2017-07-06-09:22:33 Scanned: testsample_def.c
2017-07-06-09:22:33 Scanned: testsample_param.c
2017-07-06-09:22:33 Scanned: testsample_run1.c
2017-07-06-09:22:33 Scanned: testsample_new2.c
2017-07-06-09:22:33 Scanned: eclipse
2017-07-06-09:22:33 Scanned: testsample_head1.c
2017-07-06-09:22:33 Scanned: fixture
2017-07-06-09:22:33 Scanned: testsample_mock_head1.c
2017-07-06-09:22:33 Scanned: testsample_mock_yaml.c
2017-07-06-09:22:33 Scanned: error_parsers.txt
2017-07-06-09:22:33 Scanned: src
2017-07-06-09:22:33 Scanned: test
2017-07-06-09:22:33 Scanned: rakefile.rb
2017-07-06-09:22:33 Scanned: readme.txt
2017-07-06-09:22:33 Scanned: unity_fixture_internals.h
2017-07-06-09:22:33 Scanned: unity_fixt..._overrides.h
2017-07-06-09:22:33 Scanned: template_fixture_tests.c
2017-07-06-09:22:33 Scanned: unity_output_Spy.h
2017-07-06-09:22:33 Scanned: unity_fixture.h
2017-07-06-09:22:33 Scanned: unity_fixture.c
2017-07-06-09:22:33 Scanned: unity_output_Spy.c
2017-07-06-09:22:33 Scanned: main
2017-07-06-09:22:33 Scanned: rakefile_helper.rb
2017-07-06-09:22:33 Scanned: unity_fixt...TestRunner.c
2017-07-06-09:22:33 Scanned: Makefile
2017-07-06-09:22:33 Scanned: AllTests.c
2017-07-06-09:22:33 Scanned: unity_internals.h
2017-07-06-09:22:33 Scanned: license.txt
2017-07-06-09:22:34 Scanned: unity_fixture_Test.c
2017-07-06-09:22:34 Scanned: UnityHelp...iptsGuide.md
2017-07-06-09:22:34 Scanned: package.json
2017-07-06-09:22:34 Scanned: ThrowTheS...gStandard.md
2017-07-06-09:22:34 Scanned: README.md
2017-07-06-09:22:34 Scanned: .editorconfig
2017-07-06-09:22:34 Scanned: UnityConf...tionGuide.md
2017-07-06-09:22:34 Scanned: spec_tests.json
2017-07-06-09:22:34 Scanned: .npmignore
2017-07-06-09:22:34 Scanned: UnityGett...rtedGuide.md
2017-07-06-09:22:34 Scanned: test7.expected
2017-07-06-09:22:34 Scanned: cjson-utils-tests.json
2017-07-06-09:22:34 Scanned: test9
2017-07-06-09:22:34 Scanned: test5
2017-07-06-09:22:34 Scanned: test10.expected
2017-07-06-09:22:34 Scanned: UnityAsse...Reference.md
2017-07-06-09:22:34 Scanned: test11.expected
2017-07-06-09:22:35 Scanned: test5.expected
2017-07-06-09:22:35 Scanned: test9.expected
2017-07-06-09:22:35 Scanned: test10
2017-07-06-09:22:35 Scanned: test11
2017-07-06-09:22:35 Scanned: test7
2017-07-06-09:22:35 Scanned: tests.json
2017-07-06-09:22:35 Scanned: test1.expected
2017-07-06-09:22:35 Scanned: test1
2017-07-06-09:22:35 Scanned: test6
2017-07-06-09:22:35 Scanned: test2.expected
2017-07-06-09:22:35 Scanned: test3.expected
2017-07-06-09:22:35 Scanned: test8.expected
2017-07-06-09:22:35 Scanned: test3
2017-07-06-09:22:35 Scanned: test2
2017-07-06-09:22:35 Scanned: test4
2017-07-06-09:22:35 Scanned: test8
2017-07-06-09:22:35 Scanned: libcjson_utils.pc.in
2017-07-06-09:22:35 Scanned: cJSONConfig.cmake.in
2017-07-06-09:22:35 Scanned: test4.expected
2017-07-06-09:22:35 Scanned: cJSONConf...ion.cmake.in
2017-07-06-09:22:35 Scanned: libcjson.pc.in
2017-07-06-09:22:35 Scanned: CONTRIBUTING.md
2017-07-06-09:22:35 Scanned: unity.h
2017-07-06-09:22:36 Scanned: UnityAsse...lyFraming.pdf
2017-07-06-09:22:44 Scanned: testunity.c
2017-07-06-09:22:44 Scanning done.
2017-07-06-09:22:44 Scan statistics: 247 files scanned in 62s.
2017-07-06-09:22:44 Scan options:    licenses, copyrights with 8 process(es).
2017-07-06-09:22:44 Scanning speed:  13.72 files per sec.
2017-07-06-09:22:44 Scanning time:   17s.
2017-07-06-09:22:44 Indexing time:   44s.
2017-07-06-09:22:44 Saving results.
