2017-06-23-09:54:54 Scanning files for: licenses, copyrights with 8 process(es)...
2017-06-23-09:54:54 Building license detection index...
2017-06-23-01:56:38 Done.
2017-06-23-01:57:08 Scanned: mempool%2B%2B
2017-06-23-01:57:08 Scanned: ._libbase64%2B%2B.h
2017-06-23-01:57:09 Scanned: TestInequality.cpp
2017-06-23-01:57:09 Scanned: internalJSONNode.h
2017-06-23-01:57:09 Scanned: NumberToString.h%7E
2017-06-23-01:57:09 Scanned: TestSharedString.cpp
2017-06-23-01:57:09 Scanned: TestFunctions.cpp
2017-06-23-01:57:09 Scanned: internalJSONNode.cpp
2017-06-23-01:57:09 Scanned: main.cpp
2017-06-23-01:57:09 Scanned: TestSuite2Creator.php
2017-06-23-01:57:09 Scanned: TestNamespace.cpp
2017-06-23-01:57:09 Scanned: TestValidator.cpp
2017-06-23-01:57:09 Scanned: TestEquality.cpp
2017-06-23-01:57:09 Scanned: TestSuite.h%7E
2017-06-23-01:57:09 Scanned: TestCtors.cpp
2017-06-23-01:57:09 Scanned: TestString.cpp
2017-06-23-01:57:09 Scanned: libbase64%2B%2B.h
2017-06-23-01:57:09 Scanned: RunTestSuite2.h
2017-06-23-01:57:09 Scanned: TestMutex.cpp
2017-06-23-01:57:09 Scanned: UStringTest.h
2017-06-23-01:57:09 Scanned: TestChildren.cpp
2017-06-23-01:57:10 Scanned: TestStreams.cpp
2017-06-23-01:57:10 Scanned: UnitTest.cpp
2017-06-23-01:57:10 Scanned: TestConverters.cpp
2017-06-23-01:57:10 Scanned: TestBinary.cpp
2017-06-23-01:57:10 Scanned: JSONWorker.cpp
2017-06-23-01:57:10 Scanned: main.cpp%7E
2017-06-23-01:57:10 Scanned: TestSuite.1
2017-06-23-01:57:10 Scanned: TestWriter.cpp
2017-06-23-01:57:10 Scanned: TestSuite.h
2017-06-23-01:57:10 Scanned: Checklist.txt
2017-06-23-01:57:10 Scanned: StringTest.h
2017-06-23-01:57:10 Scanned: TestComments.cpp
2017-06-23-01:57:10 Scanned: RunTestSuite2.cpp
2017-06-23-01:57:10 Scanned: TestSuite.cpp
2017-06-23-01:57:10 Scanned: UnitTest.h
2017-06-23-01:57:10 Scanned: TestRefCounting.cpp
2017-06-23-01:57:10 Scanned: Benchmark
2017-06-23-01:57:10 Scanned: TestSuite.xcodeproj
2017-06-23-01:57:10 Scanned: makefile
2017-06-23-01:57:10 Scanned: All
2017-06-23-01:57:10 Scanned: makefile
2017-06-23-01:57:10 Scanned: TestInspectors.cpp
2017-06-23-01:57:10 Scanned: TestString.cpp%7E
2017-06-23-01:57:10 Scanned: ._wallace.mode1v3
2017-06-23-01:57:10 Scanned: ._project.xcworkspace
2017-06-23-01:57:10 Scanned: TestAssign.cpp
2017-06-23-01:57:10 Scanned: mempool.h
2017-06-23-01:57:10 Scanned: ._xcuserdata
2017-06-23-01:57:10 Scanned: project.xcworkspace
2017-06-23-01:57:10 Scanned: ._wallace.pbxuser
2017-06-23-01:57:10 Scanned: xcuserdata
2017-06-23-01:57:11 Scanned: contents.xcworkspacedata
2017-06-23-01:57:11 Scanned: xcuserdata
2017-06-23-01:57:11 Scanned: ._xcuserdata
2017-06-23-01:57:11 Scanned: wallace.xcuserdatad
2017-06-23-01:57:11 Scanned: ._wallace.xcuserdatad
2017-06-23-01:57:11 Scanned: Works...tings.xcsettings
2017-06-23-01:57:11 Scanned: ._wallace.xcuserdatad
2017-06-23-01:57:11 Scanned: wallace.xcuserdatad
2017-06-23-01:57:11 Scanned: TestIterators.cpp
2017-06-23-01:57:11 Scanned: ._xcschemes
2017-06-23-01:57:11 Scanned: xcschemes
2017-06-23-01:57:11 Scanned: xcdebugger
2017-06-23-01:57:11 Scanned: ._xcdebugger
2017-06-23-01:57:11 Scanned: main.cpp
2017-06-23-01:57:11 Scanned: ._xcsche...nagement.plist
2017-06-23-01:57:11 Scanned: ._TestSuite.xcscheme
2017-06-23-01:57:11 Scanned: xcschememanagement.plist
2017-06-23-01:57:11 Scanned: Breakpoints.xcbkptlist
2017-06-23-01:57:11 Scanned: TestSuite.xcscheme
2017-06-23-01:57:11 Scanned: Library+Interface
2017-06-23-01:57:11 Scanned: C%2B%2B+Interface
2017-06-23-01:57:11 Scanned: Options.txt
2017-06-23-01:57:12 Scanned: main.cpp
2017-06-23-01:57:12 Scanned: child_node.htm
2017-06-23-01:57:12 Scanned: array.htm
2017-06-23-01:57:12 Scanned: basic_parser.htm
2017-06-23-01:57:12 Scanned: styles
2017-06-23-01:57:12 Scanned: scripts
2017-06-23-01:57:12 Scanned: simple_write.htm
2017-06-23-01:57:12 Scanned: shThemeEclipse.css
2017-06-23-01:57:13 Scanned: wallace.mode1v3
2017-06-23-01:57:13 Scanned: shCoreEmacs.css
2017-06-23-01:57:13 Scanned: shCoreMidnight.css
2017-06-23-01:57:13 Scanned: shCore.css
2017-06-23-01:57:13 Scanned: shThemeRDark.css
2017-06-23-01:57:14 Scanned: shCoreDefault.css
2017-06-23-01:57:14 Scanned: shCoreMDUltra.css
2017-06-23-01:57:14 Scanned: shCoreDjango.css
2017-06-23-01:57:14 Scanned: shCoreEclipse.css
2017-06-23-01:57:14 Scanned: shThemeDefault.css
2017-06-23-01:57:14 Scanned: shThemeMDUltra.css
2017-06-23-01:57:14 Scanned: shThemeFadeToGrey.css
2017-06-23-01:57:14 Scanned: shThemeEmacs.css
2017-06-23-01:57:15 Scanned: shCoreFadeToGrey.css
2017-06-23-01:57:15 Scanned: shThemeDjango.css
2017-06-23-01:57:15 Scanned: shThemeMidnight.css
2017-06-23-01:57:15 Scanned: shAutoloader.js
2017-06-23-01:57:15 Scanned: shBrushCpp.js
2017-06-23-01:57:15 Scanned: shCoreRDark.css
2017-06-23-01:57:15 Scanned: project.pbxproj
2017-06-23-01:57:15 Scanned: shLegacy.js
2017-06-23-01:57:15 Scanned: child_node.htm
2017-06-23-01:57:15 Scanned: array.htm
2017-06-23-01:57:16 Scanned: simple_write.htm
2017-06-23-01:57:16 Scanned: basic_parser.htm
2017-06-23-01:57:16 Scanned: shCore.js
2017-06-23-01:57:17 Scanned: wallace.pbxuser
2017-06-23-01:57:29 Scanned: UserI...State.xcuserstate
2017-06-23-01:57:30 Scanned: Documentation.pdf
2017-06-23-01:57:30 Scanning done.
2017-06-23-01:57:30 Scan statistics: 255 files scanned in 155s.
2017-06-23-01:57:30 Scan options:    licenses, copyrights with 8 process(es).
2017-06-23-01:57:30 Scanning speed:  4.85 files per sec.
2017-06-23-01:57:30 Scanning time:   52s.
2017-06-23-01:57:30 Indexing time:   103s.
2017-06-23-01:57:30 Saving results.
