2017-06-23-08:58:21 Scanning files for: licenses, copyrights with 8 process(es)...
2017-06-23-08:58:21 Building license detection index...
2017-06-23-01:00:52 Done.
2017-06-23-01:01:32 Scanned: _areFloatsEqual.h
2017-06-23-01:01:32 Scanned: _atof.h
2017-06-23-01:01:32 Scanned: getLenSize.cpp
2017-06-23-01:01:33 Scanned: jsonSingleton.h
2017-06-23-01:01:33 Scanned: ._JSONWorker.cpp
2017-06-23-01:01:33 Scanned: jsonSingleton.cpp
2017-06-23-01:01:33 Scanned: ._JSONValidator.h
2017-06-23-01:01:33 Scanned: _atof.cpp
2017-06-23-01:01:34 Scanned: JSONStats.h
2017-06-23-01:01:34 Scanned: isValidNumber.cpp
2017-06-23-01:01:34 Scanned: isNumeric.cpp
2017-06-23-01:01:34 Scanned: ._JSONGlobals.h
2017-06-23-01:01:35 Scanned: JSONNode.cpp
2017-06-23-01:01:35 Scanned: JSON_Base64.h
2017-06-23-01:01:35 Scanned: ._libjson.cpp
2017-06-23-01:01:35 Scanned: ._JSONNode_Mutex.cpp
2017-06-23-01:01:35 Scanned: ._JSONAllocator.h
2017-06-23-01:01:35 Scanned: JSONPreparse.cpp
2017-06-23-01:01:35 Scanned: ._JSONSharedString.h
2017-06-23-01:01:36 Scanned: ._JSON_Base64.h
2017-06-23-01:01:36 Scanned: JSONDefs.h
2017-06-23-01:01:36 Scanned: JSONIterators.cpp
2017-06-23-01:01:37 Scanned: JSONNode.h
2017-06-23-01:01:37 Scanned: JSONValidator.h
2017-06-23-01:01:37 Scanned: ._JSONChildren.h
2017-06-23-01:01:37 Scanned: JSONMemory.cpp
2017-06-23-01:01:37 Scanned: JSONStream.cpp
2017-06-23-01:01:37 Scanned: ._JSONMemory.h
2017-06-23-01:01:37 Scanned: ._JSONNode.h
2017-06-23-01:01:37 Scanned: ._JSONPreparse.cpp
2017-06-23-01:01:37 Scanned: JSONAllocator.cpp
2017-06-23-01:01:37 Scanned: ._JSONSingleton.h
2017-06-23-01:01:37 Scanned: ._JSONStats.h
2017-06-23-01:01:37 Scanned: ._JSONDefs.h
2017-06-23-01:01:37 Scanned: JSONAllocator.h
2017-06-23-01:01:37 Scanned: ._JSONStream.cpp
2017-06-23-01:01:37 Scanned: JSONDebug.h
2017-06-23-01:01:37 Scanned: ._JSONDefs
2017-06-23-01:01:38 Scanned: JSONSharedString.h
2017-06-23-01:01:38 Scanned: ._internalJSONNode.cpp
2017-06-23-01:01:38 Scanned: NumberToString.h
2017-06-23-01:01:38 Scanned: JSONWorker.h
2017-06-23-01:01:38 Scanned: ._JSONChildren.cpp
2017-06-23-01:01:38 Scanned: JSONMemory.h
2017-06-23-01:01:38 Scanned: ._NumberToString.h
2017-06-23-01:01:39 Scanned: ._JSONMemory.cpp
2017-06-23-01:01:39 Scanned: JSONChildren.cpp
2017-06-23-01:01:39 Scanned: libjson.cpp
2017-06-23-01:01:39 Scanned: JSONSingleton.h
2017-06-23-01:01:39 Scanned: JSONMemoryPool.h
2017-06-23-01:01:39 Scanned: ._JSONNode.cpp
2017-06-23-01:01:39 Scanned: JSON_FAIL_SAFE.cpp
2017-06-23-01:01:39 Scanned: JSONDebug.cpp
2017-06-23-01:01:39 Scanned: ._JSONStream.h
2017-06-23-01:01:39 Scanned: JSONNode_Mutex.cpp
2017-06-23-01:01:40 Scanned: json_decode64.cpp
2017-06-23-01:01:40 Scanned: JSONPreparse.h
2017-06-23-01:01:40 Scanned: ._JSONDebug.h
2017-06-23-01:01:40 Scanned: ._internalJSONNode.h
2017-06-23-01:01:40 Scanned: ._JSONAllocator.cpp
2017-06-23-01:01:40 Scanned: JSONGlobals.h
2017-06-23-01:01:40 Scanned: ._JSONMemoryPool.h
2017-06-23-01:01:40 Scanned: ._JSONIterators.cpp
2017-06-23-01:01:41 Scanned: JSONChildren.h
2017-06-23-01:01:57 Scanned: ._JSONWriter.cpp
2017-06-23-01:02:00 Scanned: ._JSONWorker.h
2017-06-23-01:02:01 Scanned: JSONWriter.cpp
2017-06-23-01:02:01 Scanned: ._JSONDebug.cpp
2017-06-23-01:02:01 Scanned: JSONStream.h
2017-06-23-01:02:01 Scanned: ._JSONPreparse.h
2017-06-23-01:02:01 Scanned: JSONDefs
2017-06-23-01:02:02 Scanned: ._Unknown_C.h
2017-06-23-01:02:02 Scanned: Visual_C.h
2017-06-23-01:02:02 Scanned: JSONValidator.cpp
2017-06-23-01:02:02 Scanned: Strings_Defs.h
2017-06-23-01:02:02 Scanned: ._Visual_C.h
2017-06-23-01:02:02 Scanned: GNU_C.h
2017-06-23-01:02:02 Scanned: ._GNU_C.h
2017-06-23-01:02:02 Scanned: ._Strings_Defs.h
2017-06-23-01:02:02 Scanned: ._libbase64%2B%2B
2017-06-23-01:02:02 Scanned: ._mempool%2B%2B
2017-06-23-01:02:02 Scanned: mempool%2B%2B
2017-06-23-01:02:02 Scanned: libbase64%2B%2B
2017-06-23-01:02:03 Scanned: Unknown_C.h
2017-06-23-01:02:03 Scanned: ._mempool.h
2017-06-23-01:02:04 Scanned: internalJSONNode.h
2017-06-23-01:02:04 Scanned: JSONWorker.cpp
2017-06-23-01:02:04 Scanned: ._libbase64%2B%2B.h
2017-06-23-01:02:04 Scanned: TestInequality.cpp
2017-06-23-01:02:04 Scanned: TestSharedString.cpp
2017-06-23-01:02:05 Scanned: TestFunctions.cpp
2017-06-23-01:02:05 Scanned: internalJSONNode.cpp
2017-06-23-01:02:05 Scanned: libbase64%2B%2B.h
2017-06-23-01:02:05 Scanned: TestNamespace.cpp
2017-06-23-01:02:05 Scanned: main.cpp
2017-06-23-01:02:05 Scanned: TestEquality.cpp
2017-06-23-01:02:05 Scanned: TestSuite2Creator.php
2017-06-23-01:02:05 Scanned: mempool.h
2017-06-23-01:02:05 Scanned: TestCtors.cpp
2017-06-23-01:02:05 Scanned: TestString.cpp
2017-06-23-01:02:05 Scanned: TestMutex.cpp
2017-06-23-01:02:06 Scanned: TestChildren.cpp
2017-06-23-01:02:06 Scanned: RunTestSuite2.h
2017-06-23-01:02:06 Scanned: UStringTest.h
2017-06-23-01:02:06 Scanned: TestValidator.cpp
2017-06-23-01:02:06 Scanned: TestStreams.cpp
2017-06-23-01:02:06 Scanned: TestConverters.cpp
2017-06-23-01:02:06 Scanned: UnitTest.cpp
2017-06-23-01:02:06 Scanned: TestSuite.cpp
2017-06-23-01:02:06 Scanned: TestBinary.cpp
2017-06-23-01:02:07 Scanned: TestSuite.1
2017-06-23-01:02:07 Scanned: TestComments.cpp
2017-06-23-01:02:07 Scanned: StringTest.h
2017-06-23-01:02:07 Scanned: TestSuite.h
2017-06-23-01:02:07 Scanned: Checklist.txt
2017-06-23-01:02:07 Scanned: UnitTest.h
2017-06-23-01:02:07 Scanned: RunTestSuite2.cpp
2017-06-23-01:02:07 Scanned: TestRefCounting.cpp
2017-06-23-01:02:07 Scanned: TestInspectors.cpp
2017-06-23-01:02:07 Scanned: TestString.cpp%7E
2017-06-23-01:02:07 Scanned: makefile
2017-06-23-01:02:08 Scanned: TestAssign.cpp
2017-06-23-01:02:08 Scanned: Benchmark
2017-06-23-01:02:08 Scanned: TestSuite.xcodeproj
2017-06-23-01:02:08 Scanned: All
2017-06-23-01:02:08 Scanned: TestIterators.cpp
2017-06-23-01:02:08 Scanned: makefile
2017-06-23-01:02:08 Scanned: ._wallace.mode1v3
2017-06-23-01:02:08 Scanned: ._project.xcworkspace
2017-06-23-01:02:08 Scanned: ._xcuserdata
2017-06-23-01:02:09 Scanned: main.cpp
2017-06-23-01:02:11 Scanned: wallace.mode1v3
2017-06-23-01:02:17 Scanned: wallace.pbxuser
2017-06-23-01:02:17 Scanned: ._wallace.pbxuser
2017-06-23-01:02:17 Scanned: project.xcworkspace
2017-06-23-01:02:18 Scanned: xcuserdata
2017-06-23-01:02:18 Scanned: ._xcuserdata
2017-06-23-01:02:18 Scanned: contents.xcworkspacedata
2017-06-23-01:02:18 Scanned: xcuserdata
2017-06-23-01:02:18 Scanned: ._wallace.xcuserdatad
2017-06-23-01:02:18 Scanned: wallace.xcuserdatad
2017-06-23-01:02:18 Scanned: Works...tings.xcsettings
2017-06-23-01:02:36 Scanned: project.pbxproj
2017-06-23-01:02:37 Scanned: ._wallace.xcuserdatad
2017-06-23-01:02:37 Scanned: wallace.xcuserdatad
2017-06-23-01:02:37 Scanned: ._xcschemes
2017-06-23-01:02:37 Scanned: ._xcdebugger
2017-06-23-01:02:37 Scanned: xcschemes
2017-06-23-01:02:37 Scanned: xcdebugger
2017-06-23-01:02:37 Scanned: xcschememanagement.plist
2017-06-23-01:02:39 Scanned: TestSuite.xcscheme
2017-06-23-01:02:39 Scanned: ._xcsche...nagement.plist
2017-06-23-01:02:39 Scanned: ._TestSuite.xcscheme
2017-06-23-01:02:40 Scanned: Breakpoints.xcbkptlist
2017-06-23-01:02:52 Scanned: main.cpp
2017-06-23-01:02:53 Scanned: Options.txt
2017-06-23-01:02:53 Scanned: Library+Interface
2017-06-23-01:02:53 Scanned: C%2B%2B+Interface
2017-06-23-01:03:01 Scanned: UserI...State.xcuserstate
2017-06-23-01:03:03 Scanned: child_node.htm
2017-06-23-01:03:08 Scanned: basic_parser.htm
2017-06-23-01:03:19 Scanned: simple_write.htm
2017-06-23-01:03:19 Scanned: styles
2017-06-23-01:03:19 Scanned: array.htm
2017-06-23-01:03:19 Scanned: scripts
2017-06-23-01:03:20 Scanned: JSONDefs.h%7E
2017-06-23-01:03:22 Scanned: shCoreMidnight.css
2017-06-23-01:03:22 Scanned: shCoreEmacs.css
2017-06-23-01:03:23 Scanned: shThemeRDark.css
2017-06-23-01:03:23 Scanned: shCore.css
2017-06-23-01:03:23 Scanned: shCoreMDUltra.css
2017-06-23-01:03:24 Scanned: shCoreDefault.css
2017-06-23-01:03:24 Scanned: shCoreDjango.css
2017-06-23-01:03:24 Scanned: shThemeDefault.css
2017-06-23-01:03:24 Scanned: shCoreEclipse.css
2017-06-23-01:03:24 Scanned: shThemeEclipse.css
2017-06-23-01:03:25 Scanned: shCoreFadeToGrey.css
2017-06-23-01:03:25 Scanned: shThemeFadeToGrey.css
2017-06-23-01:03:25 Scanned: shThemeEmacs.css
2017-06-23-01:03:25 Scanned: shThemeMDUltra.css
2017-06-23-01:03:25 Scanned: shCoreRDark.css
2017-06-23-01:03:26 Scanned: shThemeMidnight.css
2017-06-23-01:03:26 Scanned: shThemeDjango.css
2017-06-23-01:03:28 Scanned: shAutoloader.js
2017-06-23-01:03:29 Scanned: shLegacy.js
2017-06-23-01:03:29 Scanned: shBrushCpp.js
2017-06-23-01:03:45 Scanned: basic_parser.htm
2017-06-23-01:03:48 Scanned: shCore.js
2017-06-23-01:03:48 Scanned: child_node.htm
2017-06-23-01:03:55 Scanned: array.htm
2017-06-23-01:03:56 Scanned: simple_write.htm
2017-06-23-01:04:06 Scanned: NumberToString.h%7E
2017-06-23-01:04:16 Scanned: TestWriter.cpp
2017-06-23-01:04:19 Scanned: main.cpp%7E
2017-06-23-01:04:19 Scanned: TestSuite.h%7E
2017-06-23-01:04:37 Scanned: Documentation.pdf
2017-06-23-01:04:37 Scanning done.
2017-06-23-01:04:37 Some files failed to scan properly. See scan for details:
2017-06-23-01:04:37  libjson/_internal/TestSuite/TestWriter.cpp
2017-06-23-01:04:37  libjson/Documentation.pdf
2017-06-23-01:04:37 Scan statistics: 255 files scanned in 376s.
2017-06-23-01:04:37 Scan options:    licenses, copyrights with 8 process(es).
2017-06-23-01:04:37 Scanning speed:  1.13 files per sec.
2017-06-23-01:04:37 Scanning time:   225s.
2017-06-23-01:04:37 Indexing time:   151s.
2017-06-23-01:04:37 Saving results.
