2017-07-11-17:33:02 Scanning files for: licenses, copyrights with 8 process(es)...
2017-07-11-17:33:02 Building license detection index...
2017-07-11-09:33:06 Done.
2017-07-11-09:33:13 Scanned: ._JSONPreparse.cpp
2017-07-11-09:33:13 Scanned: JSONAllocator.cpp
2017-07-11-09:33:13 Scanned: ._JSONSingleton.h
2017-07-11-09:33:13 Scanned: ._JSONStats.h
2017-07-11-09:33:13 Scanned: JSONStream.cpp
2017-07-11-09:33:13 Scanned: ._JSONDefs.h
2017-07-11-09:33:13 Scanned: ._JSONStream.cpp
2017-07-11-09:33:13 Scanned: JSONAllocator.h
2017-07-11-09:33:13 Scanned: ._JSONDefs
2017-07-11-09:33:13 Scanned: JSONDebug.h
2017-07-11-09:33:13 Scanned: ._internalJSONNode.cpp
2017-07-11-09:33:13 Scanned: JSONChildren.cpp
2017-07-11-09:33:13 Scanned: JSONWorker.h
2017-07-11-09:33:13 Scanned: ._JSONChildren.cpp
2017-07-11-09:33:13 Scanned: JSONSharedString.h
2017-07-11-09:33:13 Scanned: JSONNode.h
2017-07-11-09:33:13 Scanned: ._NumberToString.h
2017-07-11-09:33:13 Scanned: ._JSONMemory.cpp
2017-07-11-09:33:13 Scanned: JSONDebug.cpp
2017-07-11-09:33:13 Scanned: NumberToString.h
2017-07-11-09:33:13 Scanned: libjson.cpp
2017-07-11-09:33:13 Scanned: JSONMemory.h
2017-07-11-09:33:13 Scanned: JSONSingleton.h
2017-07-11-09:33:13 Scanned: ._JSONNode.cpp
2017-07-11-09:33:13 Scanned: ._JSONStream.h
2017-07-11-09:33:14 Scanned: JSONMemoryPool.h
2017-07-11-09:33:14 Scanned: JSONNode_Mutex.cpp
2017-07-11-09:33:14 Scanned: JSONDefs.h%7E
2017-07-11-09:33:14 Scanned: JSONGlobals.h
2017-07-11-09:33:14 Scanned: ._JSONDebug.h
2017-07-11-09:33:14 Scanned: JSONPreparse.h
2017-07-11-09:33:14 Scanned: ._internalJSONNode.h
2017-07-11-09:33:14 Scanned: ._JSONMemoryPool.h
2017-07-11-09:33:14 Scanned: ._JSONAllocator.cpp
2017-07-11-09:33:14 Scanned: ._JSONIterators.cpp
2017-07-11-09:33:14 Scanned: JSONValidator.cpp
2017-07-11-09:33:14 Scanned: ._JSONWriter.cpp
2017-07-11-09:33:14 Scanned: ._JSONWorker.h
2017-07-11-09:33:14 Scanned: JSONWriter.cpp
2017-07-11-09:33:14 Scanned: ._JSONDebug.cpp
2017-07-11-09:33:14 Scanned: ._JSONPreparse.h
2017-07-11-09:33:14 Scanned: JSONStream.h
2017-07-11-09:33:14 Scanned: JSONDefs
2017-07-11-09:33:14 Scanned: ._Unknown_C.h
2017-07-11-09:33:14 Scanned: Visual_C.h
2017-07-11-09:33:14 Scanned: Strings_Defs.h
2017-07-11-09:33:14 Scanned: ._Visual_C.h
2017-07-11-09:33:14 Scanned: Unknown_C.h
2017-07-11-09:33:14 Scanned: ._GNU_C.h
2017-07-11-09:33:14 Scanned: GNU_C.h
2017-07-11-09:33:14 Scanned: NumberToString.h%7E
2017-07-11-09:33:14 Scanned: ._Strings_Defs.h
2017-07-11-09:33:14 Scanned: mempool%2B%2B
2017-07-11-09:33:14 Scanned: ._libbase64%2B%2B
2017-07-11-09:33:14 Scanned: ._mempool%2B%2B
2017-07-11-09:33:14 Scanned: libbase64%2B%2B
2017-07-11-09:33:14 Scanned: ._mempool.h
2017-07-11-09:33:14 Scanned: ._libbase64%2B%2B.h
2017-07-11-09:33:14 Scanned: internalJSONNode.h
2017-07-11-09:33:14 Scanned: TestInequality.cpp
2017-07-11-09:33:14 Scanned: JSONChildren.h
2017-07-11-09:33:14 Scanned: TestSharedString.cpp
2017-07-11-09:33:14 Scanned: TestFunctions.cpp
2017-07-11-09:33:14 Scanned: internalJSONNode.cpp
2017-07-11-09:33:15 Scanned: TestSuite2Creator.php
2017-07-11-09:33:15 Scanned: libbase64%2B%2B.h
2017-07-11-09:33:15 Scanned: TestNamespace.cpp
2017-07-11-09:33:15 Scanned: main.cpp
2017-07-11-09:33:15 Scanned: TestValidator.cpp
2017-07-11-09:33:15 Scanned: TestEquality.cpp
2017-07-11-09:33:15 Scanned: TestSuite.h%7E
2017-07-11-09:33:15 Scanned: TestString.cpp
2017-07-11-09:33:15 Scanned: TestCtors.cpp
2017-07-11-09:33:15 Scanned: RunTestSuite2.h
2017-07-11-09:33:15 Scanned: TestMutex.cpp
2017-07-11-09:33:15 Scanned: JSONWorker.cpp
2017-07-11-09:33:15 Scanned: TestChildren.cpp
2017-07-11-09:33:15 Scanned: UStringTest.h
2017-07-11-09:33:15 Scanned: TestStreams.cpp
2017-07-11-09:33:15 Scanned: TestSuite.cpp
2017-07-11-09:33:15 Scanned: TestBinary.cpp
2017-07-11-09:33:15 Scanned: UnitTest.cpp
2017-07-11-09:33:15 Scanned: TestConverters.cpp
2017-07-11-09:33:15 Scanned: main.cpp%7E
2017-07-11-09:33:15 Scanned: TestWriter.cpp
2017-07-11-09:33:15 Scanned: StringTest.h
2017-07-11-09:33:15 Scanned: TestSuite.1
2017-07-11-09:33:15 Scanned: TestSuite.h
2017-07-11-09:33:15 Scanned: Checklist.txt
2017-07-11-09:33:15 Scanned: RunTestSuite2.cpp
2017-07-11-09:33:15 Scanned: TestRefCounting.cpp
2017-07-11-09:33:15 Scanned: UnitTest.h
2017-07-11-09:33:15 Scanned: makefile
2017-07-11-09:33:15 Scanned: Benchmark
2017-07-11-09:33:15 Scanned: TestComments.cpp
2017-07-11-09:33:15 Scanned: TestSuite.xcodeproj
2017-07-11-09:33:15 Scanned: All
2017-07-11-09:33:15 Scanned: TestInspectors.cpp
2017-07-11-09:33:15 Scanned: TestString.cpp%7E
2017-07-11-09:33:15 Scanned: makefile
2017-07-11-09:33:15 Scanned: ._wallace.mode1v3
2017-07-11-09:33:16 Scanned: ._xcuserdata
2017-07-11-09:33:16 Scanned: ._project.xcworkspace
2017-07-11-09:33:16 Scanned: TestAssign.cpp
2017-07-11-09:33:16 Scanned: ._wallace.pbxuser
2017-07-11-09:33:16 Scanned: project.xcworkspace
2017-07-11-09:33:16 Scanned: mempool.h
2017-07-11-09:33:16 Scanned: xcuserdata
2017-07-11-09:33:16 Scanned: ._xcuserdata
2017-07-11-09:33:16 Scanned: xcuserdata
2017-07-11-09:33:16 Scanned: ._wallace.xcuserdatad
2017-07-11-09:33:16 Scanned: contents.xcworkspacedata
2017-07-11-09:33:16 Scanned: wallace.xcuserdatad
2017-07-11-09:33:16 Scanned: Works...tings.xcsettings
2017-07-11-09:33:16 Scanned: TestIterators.cpp
2017-07-11-09:33:16 Scanned: ._wallace.xcuserdatad
2017-07-11-09:33:16 Scanned: wallace.xcuserdatad
2017-07-11-09:33:16 Scanned: ._xcschemes
2017-07-11-09:33:16 Scanned: ._xcdebugger
2017-07-11-09:33:16 Scanned: xcschemes
2017-07-11-09:33:16 Scanned: xcdebugger
2017-07-11-09:33:16 Scanned: xcschememanagement.plist
2017-07-11-09:33:16 Scanned: ._xcsche...nagement.plist
2017-07-11-09:33:16 Scanned: ._TestSuite.xcscheme
2017-07-11-09:33:16 Scanned: main.cpp
2017-07-11-09:33:16 Scanned: TestSuite.xcscheme
2017-07-11-09:33:16 Scanned: Breakpoints.xcbkptlist
2017-07-11-09:33:16 Scanned: Library+Interface
2017-07-11-09:33:16 Scanned: C%2B%2B+Interface
2017-07-11-09:33:16 Scanned: Options.txt
2017-07-11-09:33:16 Scanned: child_node.htm
2017-07-11-09:33:16 Scanned: main.cpp
2017-07-11-09:33:17 Scanned: array.htm
2017-07-11-09:33:17 Scanned: basic_parser.htm
2017-07-11-09:33:17 Scanned: scripts
2017-07-11-09:33:17 Scanned: simple_write.htm
2017-07-11-09:33:17 Scanned: styles
2017-07-11-09:33:17 Scanned: shThemeEclipse.css
2017-07-11-09:33:17 Scanned: shCoreMidnight.css
2017-07-11-09:33:17 Scanned: shCoreEmacs.css
2017-07-11-09:33:17 Scanned: shThemeRDark.css
2017-07-11-09:33:17 Scanned: shCore.css
2017-07-11-09:33:18 Scanned: wallace.mode1v3
2017-07-11-09:33:18 Scanned: shCoreMDUltra.css
2017-07-11-09:33:18 Scanned: shCoreDefault.css
2017-07-11-09:33:18 Scanned: shThemeDefault.css
2017-07-11-09:33:18 Scanned: shCoreDjango.css
2017-07-11-09:33:18 Scanned: shCoreEclipse.css
2017-07-11-09:33:18 Scanned: shThemeMDUltra.css
2017-07-11-09:33:18 Scanned: shThemeFadeToGrey.css
2017-07-11-09:33:19 Scanned: shThemeEmacs.css
2017-07-11-09:33:19 Scanned: shCoreFadeToGrey.css
2017-07-11-09:33:19 Scanned: shThemeDjango.css
2017-07-11-09:33:19 Scanned: project.pbxproj
2017-07-11-09:33:19 Scanned: shCoreRDark.css
2017-07-11-09:33:19 Scanned: shThemeMidnight.css
2017-07-11-09:33:19 Scanned: shAutoloader.js
2017-07-11-09:33:19 Scanned: shBrushCpp.js
2017-07-11-09:33:19 Scanned: child_node.htm
2017-07-11-09:33:19 Scanned: shLegacy.js
2017-07-11-09:33:19 Scanned: array.htm
2017-07-11-09:33:19 Scanned: simple_write.htm
2017-07-11-09:33:19 Scanned: basic_parser.htm
2017-07-11-09:33:20 Scanned: shCore.js
2017-07-11-09:33:21 Scanned: wallace.pbxuser
2017-07-11-09:33:30 Scanned: UserI...State.xcuserstate
2017-07-11-09:33:35 Scanned: Documentation.pdf
2017-07-11-09:33:35 Scanning done.
2017-07-11-09:33:35 Scan statistics: 255 files scanned in 32s.
2017-07-11-09:33:35 Scan options:    licenses, copyrights with 8 process(es).
2017-07-11-09:33:35 Scanning speed:  8.75 files per sec.
2017-07-11-09:33:35 Scanning time:   29s.
2017-07-11-09:33:35 Indexing time:   3s.
2017-07-11-09:33:35 Saving results.
