2017-06-23-09:23:47 Scanning files for: licenses, copyrights with 8 process(es)...
2017-06-23-09:23:47 Building license detection index...
2017-06-23-01:24:51 Done.
2017-06-23-01:24:55 Scanned: ._JSONSharedString.h
2017-06-23-01:24:55 Scanned: isNumeric.cpp
2017-06-23-01:24:55 Scanned: isValidNumber.cpp
2017-06-23-01:24:55 Scanned: JSONMemory.cpp
2017-06-23-01:24:55 Scanned: JSONValidator.h
2017-06-23-01:24:55 Scanned: ._JSONChildren.h
2017-06-23-01:24:55 Scanned: JSONIterators.cpp
2017-06-23-01:24:55 Scanned: ._JSONNode.h
2017-06-23-01:24:55 Scanned: JSONAllocator.cpp
2017-06-23-01:24:55 Scanned: ._JSONMemory.h
2017-06-23-01:24:55 Scanned: ._JSONPreparse.cpp
2017-06-23-01:24:55 Scanned: ._JSONSingleton.h
2017-06-23-01:24:55 Scanned: JSONStream.cpp
2017-06-23-01:24:55 Scanned: ._JSONStats.h
2017-06-23-01:24:55 Scanned: JSONChildren.cpp
2017-06-23-01:24:55 Scanned: ._JSONDefs.h
2017-06-23-01:24:55 Scanned: ._JSONStream.cpp
2017-06-23-01:24:55 Scanned: JSONAllocator.h
2017-06-23-01:24:55 Scanned: ._JSONDefs
2017-06-23-01:24:55 Scanned: JSONDebug.h
2017-06-23-01:24:55 Scanned: ._internalJSONNode.cpp
2017-06-23-01:24:55 Scanned: JSONWorker.h
2017-06-23-01:24:55 Scanned: ._JSONChildren.cpp
2017-06-23-01:24:55 Scanned: JSONDebug.cpp
2017-06-23-01:24:55 Scanned: ._NumberToString.h
2017-06-23-01:24:55 Scanned: JSONSharedString.h
2017-06-23-01:24:55 Scanned: ._JSONMemory.cpp
2017-06-23-01:24:55 Scanned: NumberToString.h
2017-06-23-01:24:55 Scanned: JSONNode.h
2017-06-23-01:24:55 Scanned: JSONMemory.h
2017-06-23-01:24:55 Scanned: libjson.cpp
2017-06-23-01:24:55 Scanned: ._JSONNode.cpp
2017-06-23-01:24:55 Scanned: JSONSingleton.h
2017-06-23-01:24:55 Scanned: ._JSONStream.h
2017-06-23-01:24:56 Scanned: JSONMemoryPool.h
2017-06-23-01:24:56 Scanned: JSONNode_Mutex.cpp
2017-06-23-01:24:56 Scanned: JSONGlobals.h
2017-06-23-01:24:56 Scanned: JSONPreparse.h
2017-06-23-01:24:56 Scanned: ._JSONDebug.h
2017-06-23-01:24:56 Scanned: ._internalJSONNode.h
2017-06-23-01:24:56 Scanned: JSONValidator.cpp
2017-06-23-01:24:56 Scanned: ._JSONAllocator.cpp
2017-06-23-01:24:56 Scanned: ._JSONMemoryPool.h
2017-06-23-01:24:56 Scanned: ._JSONIterators.cpp
2017-06-23-01:24:56 Scanned: ._JSONWriter.cpp
2017-06-23-01:24:56 Scanned: ._JSONWorker.h
2017-06-23-01:24:56 Scanned: JSONWriter.cpp
2017-06-23-01:24:56 Scanned: ._JSONDebug.cpp
2017-06-23-01:24:56 Scanned: JSONStream.h
2017-06-23-01:24:56 Scanned: ._JSONPreparse.h
2017-06-23-01:24:56 Scanned: JSONDefs
2017-06-23-01:24:56 Scanned: ._Unknown_C.h
2017-06-23-01:24:56 Scanned: JSONDefs.h%7E
2017-06-23-01:24:56 Scanned: Strings_Defs.h
2017-06-23-01:24:56 Scanned: ._Visual_C.h
2017-06-23-01:24:56 Scanned: NumberToString.h%7E
2017-06-23-01:24:56 Scanned: Unknown_C.h
2017-06-23-01:24:56 Scanned: ._GNU_C.h
2017-06-23-01:24:56 Scanned: GNU_C.h
2017-06-23-01:24:56 Scanned: ._Strings_Defs.h
2017-06-23-01:24:56 Scanned: ._libbase64%2B%2B
2017-06-23-01:24:56 Scanned: mempool%2B%2B
2017-06-23-01:24:56 Scanned: Visual_C.h
2017-06-23-01:24:56 Scanned: ._mempool%2B%2B
2017-06-23-01:24:56 Scanned: libbase64%2B%2B
2017-06-23-01:24:56 Scanned: ._mempool.h
2017-06-23-01:24:56 Scanned: ._libbase64%2B%2B.h
2017-06-23-01:24:56 Scanned: JSONChildren.h
2017-06-23-01:24:56 Scanned: internalJSONNode.h
2017-06-23-01:24:57 Scanned: TestInequality.cpp
2017-06-23-01:24:57 Scanned: TestSharedString.cpp
2017-06-23-01:24:57 Scanned: internalJSONNode.cpp
2017-06-23-01:24:57 Scanned: libbase64%2B%2B.h
2017-06-23-01:24:57 Scanned: TestFunctions.cpp
2017-06-23-01:24:57 Scanned: TestValidator.cpp
2017-06-23-01:24:57 Scanned: TestSuite2Creator.php
2017-06-23-01:24:57 Scanned: TestNamespace.cpp
2017-06-23-01:24:57 Scanned: main.cpp
2017-06-23-01:24:57 Scanned: TestEquality.cpp
2017-06-23-01:24:57 Scanned: TestSuite.h%7E
2017-06-23-01:24:57 Scanned: TestString.cpp
2017-06-23-01:24:57 Scanned: TestCtors.cpp
2017-06-23-01:24:57 Scanned: RunTestSuite2.h
2017-06-23-01:24:57 Scanned: TestMutex.cpp
2017-06-23-01:24:57 Scanned: UStringTest.h
2017-06-23-01:24:57 Scanned: TestChildren.cpp
2017-06-23-01:24:57 Scanned: JSONWorker.cpp
2017-06-23-01:24:57 Scanned: TestStreams.cpp
2017-06-23-01:24:58 Scanned: TestSuite.cpp
2017-06-23-01:24:58 Scanned: TestBinary.cpp
2017-06-23-01:24:58 Scanned: TestConverters.cpp
2017-06-23-01:24:58 Scanned: UnitTest.cpp
2017-06-23-01:24:58 Scanned: TestSuite.h
2017-06-23-01:24:58 Scanned: TestWriter.cpp
2017-06-23-01:24:58 Scanned: TestSuite.1
2017-06-23-01:24:58 Scanned: main.cpp%7E
2017-06-23-01:24:58 Scanned: Checklist.txt
2017-06-23-01:24:58 Scanned: StringTest.h
2017-06-23-01:24:58 Scanned: RunTestSuite2.cpp
2017-06-23-01:24:58 Scanned: TestComments.cpp
2017-06-23-01:24:58 Scanned: TestRefCounting.cpp
2017-06-23-01:24:58 Scanned: makefile
2017-06-23-01:24:58 Scanned: Benchmark
2017-06-23-01:24:58 Scanned: UnitTest.h
2017-06-23-01:24:58 Scanned: All
2017-06-23-01:24:58 Scanned: TestSuite.xcodeproj
2017-06-23-01:24:58 Scanned: TestInspectors.cpp
2017-06-23-01:24:58 Scanned: makefile
2017-06-23-01:24:58 Scanned: ._wallace.mode1v3
2017-06-23-01:24:58 Scanned: ._project.xcworkspace
2017-06-23-01:24:58 Scanned: TestAssign.cpp
2017-06-23-01:24:58 Scanned: ._xcuserdata
2017-06-23-01:24:59 Scanned: TestString.cpp%7E
2017-06-23-01:24:59 Scanned: ._wallace.pbxuser
2017-06-23-01:24:59 Scanned: mempool.h
2017-06-23-01:24:59 Scanned: project.xcworkspace
2017-06-23-01:24:59 Scanned: xcuserdata
2017-06-23-01:24:59 Scanned: ._xcuserdata
2017-06-23-01:24:59 Scanned: xcuserdata
2017-06-23-01:24:59 Scanned: TestIterators.cpp
2017-06-23-01:24:59 Scanned: main.cpp
2017-06-23-01:24:59 Scanned: ._wallace.xcuserdatad
2017-06-23-01:24:59 Scanned: wallace.xcuserdatad
2017-06-23-01:24:59 Scanned: ._wallace.xcuserdatad
2017-06-23-01:24:59 Scanned: wallace.xcuserdatad
2017-06-23-01:24:59 Scanned: ._xcschemes
2017-06-23-01:24:59 Scanned: Works...tings.xcsettings
2017-06-23-01:24:59 Scanned: contents.xcworkspacedata
2017-06-23-01:24:59 Scanned: ._xcdebugger
2017-06-23-01:24:59 Scanned: xcschemes
2017-06-23-01:24:59 Scanned: xcdebugger
2017-06-23-01:24:59 Scanned: ._xcsche...nagement.plist
2017-06-23-01:24:59 Scanned: xcschememanagement.plist
2017-06-23-01:24:59 Scanned: ._TestSuite.xcscheme
2017-06-23-01:24:59 Scanned: TestSuite.xcscheme
2017-06-23-01:24:59 Scanned: Breakpoints.xcbkptlist
2017-06-23-01:24:59 Scanned: Library+Interface
2017-06-23-01:24:59 Scanned: C%2B%2B+Interface
2017-06-23-01:24:59 Scanned: Options.txt
2017-06-23-01:24:59 Scanned: child_node.htm
2017-06-23-01:24:59 Scanned: main.cpp
2017-06-23-01:25:00 Scanned: array.htm
2017-06-23-01:25:00 Scanned: styles
2017-06-23-01:25:00 Scanned: scripts
2017-06-23-01:25:00 Scanned: basic_parser.htm
2017-06-23-01:25:00 Scanned: simple_write.htm
2017-06-23-01:25:00 Scanned: shThemeEclipse.css
2017-06-23-01:25:01 Scanned: shCoreEmacs.css
2017-06-23-01:25:01 Scanned: shCoreMidnight.css
2017-06-23-01:25:01 Scanned: shThemeRDark.css
2017-06-23-01:25:01 Scanned: wallace.mode1v3
2017-06-23-01:25:01 Scanned: shCore.css
2017-06-23-01:25:02 Scanned: shCoreDefault.css
2017-06-23-01:25:02 Scanned: shCoreEclipse.css
2017-06-23-01:25:02 Scanned: shCoreMDUltra.css
2017-06-23-01:25:02 Scanned: shCoreDjango.css
2017-06-23-01:25:02 Scanned: shThemeDefault.css
2017-06-23-01:25:02 Scanned: shThemeMDUltra.css
2017-06-23-01:25:02 Scanned: shThemeFadeToGrey.css
2017-06-23-01:25:02 Scanned: shThemeEmacs.css
2017-06-23-01:25:02 Scanned: project.pbxproj
2017-06-23-01:25:03 Scanned: shThemeMidnight.css
2017-06-23-01:25:03 Scanned: shThemeDjango.css
2017-06-23-01:25:03 Scanned: shCoreFadeToGrey.css
2017-06-23-01:25:03 Scanned: shCoreRDark.css
2017-06-23-01:25:03 Scanned: shAutoloader.js
2017-06-23-01:25:03 Scanned: shBrushCpp.js
2017-06-23-01:25:03 Scanned: shLegacy.js
2017-06-23-01:25:03 Scanned: child_node.htm
2017-06-23-01:25:03 Scanned: array.htm
2017-06-23-01:25:03 Scanned: basic_parser.htm
2017-06-23-01:25:03 Scanned: simple_write.htm
2017-06-23-01:25:04 Scanned: shCore.js
2017-06-23-01:25:06 Scanned: wallace.pbxuser
2017-06-23-01:25:17 Scanned: UserI...State.xcuserstate
2017-06-23-01:25:23 Scanned: Documentation.pdf
2017-06-23-01:25:24 Scanning done.
2017-06-23-01:25:24 Scan statistics: 255 files scanned in 96s.
2017-06-23-01:25:24 Scan options:    licenses, copyrights with 8 process(es).
2017-06-23-01:25:24 Scanning speed:  7.75 files per sec.
2017-06-23-01:25:24 Scanning time:   32s.
2017-06-23-01:25:24 Indexing time:   63s.
2017-06-23-01:25:24 Saving results.
