2017-06-23-09:12:57 Scanning files for: licenses, copyrights with 8 process(es)...
2017-06-23-09:12:57 Building license detection index...
2017-06-23-01:13:59 Done.
2017-06-23-01:14:03 Scanned: isNumeric.h
2017-06-23-01:14:03 Scanned: _areFloatsEqual.h
2017-06-23-01:14:03 Scanned: _uitoa.cpp
2017-06-23-01:14:03 Scanned: getLenSize.cpp
2017-06-23-01:14:03 Scanned: _atof.h
2017-06-23-01:14:03 Scanned: jsonSingleton.h
2017-06-23-01:14:03 Scanned: jsonSingleton.cpp
2017-06-23-01:14:03 Scanned: ._JSONWorker.cpp
2017-06-23-01:14:03 Scanned: ._JSONValidator.h
2017-06-23-01:14:03 Scanned: _itoa.cpp
2017-06-23-01:14:03 Scanned: ._JSONGlobals.h
2017-06-23-01:14:03 Scanned: _atof.cpp
2017-06-23-01:14:03 Scanned: JSONStats.h
2017-06-23-01:14:03 Scanned: JSON_Base64.h
2017-06-23-01:14:03 Scanned: JSONNode.cpp
2017-06-23-01:14:03 Scanned: ._JSONNode_Mutex.cpp
2017-06-23-01:14:03 Scanned: JSONPreparse.cpp
2017-06-23-01:14:03 Scanned: JSONDefs.h
2017-06-23-01:14:03 Scanned: ._libjson.cpp
2017-06-23-01:14:03 Scanned: ._JSONAllocator.h
2017-06-23-01:14:03 Scanned: ._JSON_Base64.h
2017-06-23-01:14:03 Scanned: ._JSONSharedString.h
2017-06-23-01:14:04 Scanned: isNumeric.cpp
2017-06-23-01:14:04 Scanned: JSONMemory.cpp
2017-06-23-01:14:04 Scanned: JSONIterators.cpp
2017-06-23-01:14:04 Scanned: JSONValidator.h
2017-06-23-01:14:04 Scanned: isValidNumber.cpp
2017-06-23-01:14:04 Scanned: ._JSONChildren.h
2017-06-23-01:14:04 Scanned: ._JSONNode.h
2017-06-23-01:14:04 Scanned: ._JSONMemory.h
2017-06-23-01:14:04 Scanned: ._JSONPreparse.cpp
2017-06-23-01:14:04 Scanned: JSONAllocator.cpp
2017-06-23-01:14:04 Scanned: ._JSONSingleton.h
2017-06-23-01:14:04 Scanned: JSONChildren.cpp
2017-06-23-01:14:04 Scanned: JSONStream.cpp
2017-06-23-01:14:04 Scanned: ._JSONStats.h
2017-06-23-01:14:04 Scanned: ._JSONDefs.h
2017-06-23-01:14:04 Scanned: ._JSONStream.cpp
2017-06-23-01:14:04 Scanned: JSONAllocator.h
2017-06-23-01:14:04 Scanned: ._JSONDefs
2017-06-23-01:14:04 Scanned: ._internalJSONNode.cpp
2017-06-23-01:14:04 Scanned: JSONDebug.h
2017-06-23-01:14:04 Scanned: JSONWorker.h
2017-06-23-01:14:04 Scanned: ._JSONChildren.cpp
2017-06-23-01:14:04 Scanned: NumberToString.h
2017-06-23-01:14:04 Scanned: JSONDebug.cpp
2017-06-23-01:14:04 Scanned: JSONSharedString.h
2017-06-23-01:14:04 Scanned: ._NumberToString.h
2017-06-23-01:14:04 Scanned: ._JSONMemory.cpp
2017-06-23-01:14:04 Scanned: JSONSingleton.h
2017-06-23-01:14:04 Scanned: JSONMemory.h
2017-06-23-01:14:04 Scanned: JSONNode.h
2017-06-23-01:14:04 Scanned: ._JSONNode.cpp
2017-06-23-01:14:04 Scanned: libjson.cpp
2017-06-23-01:14:04 Scanned: ._JSONStream.h
2017-06-23-01:14:04 Scanned: JSONMemoryPool.h
2017-06-23-01:14:04 Scanned: JSONNode_Mutex.cpp
2017-06-23-01:14:04 Scanned: JSONPreparse.h
2017-06-23-01:14:04 Scanned: ._JSONDebug.h
2017-06-23-01:14:04 Scanned: JSONGlobals.h
2017-06-23-01:14:04 Scanned: ._internalJSONNode.h
2017-06-23-01:14:04 Scanned: ._JSONAllocator.cpp
2017-06-23-01:14:05 Scanned: ._JSONMemoryPool.h
2017-06-23-01:14:05 Scanned: JSONWriter.cpp
2017-06-23-01:14:05 Scanned: JSONValidator.cpp
2017-06-23-01:14:05 Scanned: ._JSONIterators.cpp
2017-06-23-01:14:05 Scanned: ._JSONWriter.cpp
2017-06-23-01:14:05 Scanned: ._JSONWorker.h
2017-06-23-01:14:05 Scanned: ._JSONDebug.cpp
2017-06-23-01:14:05 Scanned: JSONStream.h
2017-06-23-01:14:05 Scanned: ._JSONPreparse.h
2017-06-23-01:14:05 Scanned: JSONDefs
2017-06-23-01:14:05 Scanned: ._Unknown_C.h
2017-06-23-01:14:05 Scanned: JSONDefs.h%7E
2017-06-23-01:14:05 Scanned: Visual_C.h
2017-06-23-01:14:05 Scanned: Strings_Defs.h
2017-06-23-01:14:05 Scanned: ._Visual_C.h
2017-06-23-01:14:05 Scanned: Unknown_C.h
2017-06-23-01:14:05 Scanned: ._GNU_C.h
2017-06-23-01:14:05 Scanned: ._Strings_Defs.h
2017-06-23-01:14:05 Scanned: GNU_C.h
2017-06-23-01:14:05 Scanned: ._libbase64%2B%2B
2017-06-23-01:14:05 Scanned: ._mempool%2B%2B
2017-06-23-01:14:05 Scanned: mempool%2B%2B
2017-06-23-01:14:05 Scanned: libbase64%2B%2B
2017-06-23-01:14:05 Scanned: ._mempool.h
2017-06-23-01:14:05 Scanned: JSONChildren.h
2017-06-23-01:14:05 Scanned: internalJSONNode.h
2017-06-23-01:14:05 Scanned: ._libbase64%2B%2B.h
2017-06-23-01:14:05 Scanned: NumberToString.h%7E
2017-06-23-01:14:05 Scanned: TestInequality.cpp
2017-06-23-01:14:06 Scanned: TestSharedString.cpp
2017-06-23-01:14:06 Scanned: TestFunctions.cpp
2017-06-23-01:14:06 Scanned: internalJSONNode.cpp
2017-06-23-01:14:06 Scanned: TestSuite2Creator.php
2017-06-23-01:14:06 Scanned: libbase64%2B%2B.h
2017-06-23-01:14:06 Scanned: main.cpp
2017-06-23-01:14:06 Scanned: TestValidator.cpp
2017-06-23-01:14:06 Scanned: JSONWorker.cpp
2017-06-23-01:14:06 Scanned: TestNamespace.cpp
2017-06-23-01:14:06 Scanned: TestEquality.cpp
2017-06-23-01:14:06 Scanned: TestSuite.h%7E
2017-06-23-01:14:06 Scanned: TestString.cpp
2017-06-23-01:14:06 Scanned: TestCtors.cpp
2017-06-23-01:14:06 Scanned: TestMutex.cpp
2017-06-23-01:14:06 Scanned: RunTestSuite2.h
2017-06-23-01:14:06 Scanned: TestStreams.cpp
2017-06-23-01:14:06 Scanned: UStringTest.h
2017-06-23-01:14:06 Scanned: TestChildren.cpp
2017-06-23-01:14:06 Scanned: TestConverters.cpp
2017-06-23-01:14:06 Scanned: TestBinary.cpp
2017-06-23-01:14:06 Scanned: TestSuite.cpp
2017-06-23-01:14:06 Scanned: main.cpp%7E
2017-06-23-01:14:07 Scanned: TestWriter.cpp
2017-06-23-01:14:07 Scanned: TestSuite.h
2017-06-23-01:14:07 Scanned: UnitTest.cpp
2017-06-23-01:14:07 Scanned: StringTest.h
2017-06-23-01:14:07 Scanned: TestComments.cpp
2017-06-23-01:14:07 Scanned: Checklist.txt
2017-06-23-01:14:07 Scanned: RunTestSuite2.cpp
2017-06-23-01:14:07 Scanned: TestSuite.1
2017-06-23-01:14:07 Scanned: TestRefCounting.cpp
2017-06-23-01:14:07 Scanned: UnitTest.h
2017-06-23-01:14:07 Scanned: makefile
2017-06-23-01:14:07 Scanned: Benchmark
2017-06-23-01:14:07 Scanned: TestSuite.xcodeproj
2017-06-23-01:14:07 Scanned: All
2017-06-23-01:14:07 Scanned: TestString.cpp%7E
2017-06-23-01:14:07 Scanned: makefile
2017-06-23-01:14:07 Scanned: TestInspectors.cpp
2017-06-23-01:14:07 Scanned: ._wallace.mode1v3
2017-06-23-01:14:07 Scanned: ._xcuserdata
2017-06-23-01:14:07 Scanned: ._project.xcworkspace
2017-06-23-01:14:07 Scanned: TestAssign.cpp
2017-06-23-01:14:07 Scanned: ._wallace.pbxuser
2017-06-23-01:14:07 Scanned: project.xcworkspace
2017-06-23-01:14:07 Scanned: xcuserdata
2017-06-23-01:14:07 Scanned: ._xcuserdata
2017-06-23-01:14:07 Scanned: mempool.h
2017-06-23-01:14:07 Scanned: xcuserdata
2017-06-23-01:14:07 Scanned: contents.xcworkspacedata
2017-06-23-01:14:07 Scanned: main.cpp
2017-06-23-01:14:07 Scanned: wallace.xcuserdatad
2017-06-23-01:14:07 Scanned: ._wallace.xcuserdatad
2017-06-23-01:14:07 Scanned: TestIterators.cpp
2017-06-23-01:14:07 Scanned: ._wallace.xcuserdatad
2017-06-23-01:14:07 Scanned: wallace.xcuserdatad
2017-06-23-01:14:07 Scanned: Works...tings.xcsettings
2017-06-23-01:14:08 Scanned: ._xcschemes
2017-06-23-01:14:08 Scanned: xcschemes
2017-06-23-01:14:08 Scanned: ._xcdebugger
2017-06-23-01:14:08 Scanned: xcdebugger
2017-06-23-01:14:08 Scanned: ._xcsche...nagement.plist
2017-06-23-01:14:08 Scanned: ._TestSuite.xcscheme
2017-06-23-01:14:08 Scanned: xcschememanagement.plist
2017-06-23-01:14:08 Scanned: TestSuite.xcscheme
2017-06-23-01:14:08 Scanned: main.cpp
2017-06-23-01:14:08 Scanned: Options.txt
2017-06-23-01:14:08 Scanned: Library+Interface
2017-06-23-01:14:08 Scanned: Breakpoints.xcbkptlist
2017-06-23-01:14:08 Scanned: C%2B%2B+Interface
2017-06-23-01:14:08 Scanned: child_node.htm
2017-06-23-01:14:09 Scanned: array.htm
2017-06-23-01:14:09 Scanned: styles
2017-06-23-01:14:09 Scanned: scripts
2017-06-23-01:14:09 Scanned: basic_parser.htm
2017-06-23-01:14:09 Scanned: simple_write.htm
2017-06-23-01:14:09 Scanned: shThemeEclipse.css
2017-06-23-01:14:09 Scanned: shCoreMidnight.css
2017-06-23-01:14:09 Scanned: wallace.mode1v3
2017-06-23-01:14:09 Scanned: shCoreEmacs.css
2017-06-23-01:14:10 Scanned: shThemeRDark.css
2017-06-23-01:14:10 Scanned: shCore.css
2017-06-23-01:14:10 Scanned: shCoreMDUltra.css
2017-06-23-01:14:10 Scanned: shCoreDefault.css
2017-06-23-01:14:10 Scanned: shCoreDjango.css
2017-06-23-01:14:10 Scanned: shThemeDefault.css
2017-06-23-01:14:11 Scanned: shThemeMDUltra.css
2017-06-23-01:14:11 Scanned: shCoreEclipse.css
2017-06-23-01:14:11 Scanned: shThemeFadeToGrey.css
2017-06-23-01:14:11 Scanned: shThemeEmacs.css
2017-06-23-01:14:11 Scanned: project.pbxproj
2017-06-23-01:14:11 Scanned: shThemeDjango.css
2017-06-23-01:14:11 Scanned: shThemeMidnight.css
2017-06-23-01:14:11 Scanned: shCoreFadeToGrey.css
2017-06-23-01:14:12 Scanned: shAutoloader.js
2017-06-23-01:14:12 Scanned: shBrushCpp.js
2017-06-23-01:14:12 Scanned: shCoreRDark.css
2017-06-23-01:14:12 Scanned: shLegacy.js
2017-06-23-01:14:12 Scanned: child_node.htm
2017-06-23-01:14:12 Scanned: array.htm
2017-06-23-01:14:12 Scanned: simple_write.htm
2017-06-23-01:14:12 Scanned: basic_parser.htm
2017-06-23-01:14:13 Scanned: shCore.js
2017-06-23-01:14:14 Scanned: wallace.pbxuser
2017-06-23-01:14:26 Scanned: UserI...State.xcuserstate
2017-06-23-01:14:39 Scanned: Documentation.pdf
2017-06-23-01:14:39 Scanning done.
2017-06-23-01:14:39 Scan statistics: 255 files scanned in 101s.
2017-06-23-01:14:39 Scan options:    licenses, copyrights with 8 process(es).
2017-06-23-01:14:39 Scanning speed:  6.35 files per sec.
2017-06-23-01:14:39 Scanning time:   40s.
2017-06-23-01:14:39 Indexing time:   61s.
2017-06-23-01:14:39 Saving results.
