2017-06-23-12:15:04 Scanning files for: licenses, copyrights with 8 process(es)...
2017-06-23-12:15:04 Building license detection index...
2017-06-23-04:16:00 Done.
2017-06-23-04:16:06 Scanned: JSONStream.h
2017-06-23-04:16:06 Scanned: ._JSONDebug.cpp
2017-06-23-04:16:06 Scanned: JSONDefs.h%7E
2017-06-23-04:16:06 Scanned: ._JSONPreparse.h
2017-06-23-04:16:06 Scanned: JSONDefs
2017-06-23-04:16:06 Scanned: ._Unknown_C.h
2017-06-23-04:16:06 Scanned: Visual_C.h
2017-06-23-04:16:06 Scanned: Strings_Defs.h
2017-06-23-04:16:06 Scanned: JSONWriter.cpp
2017-06-23-04:16:06 Scanned: ._Visual_C.h
2017-06-23-04:16:06 Scanned: Unknown_C.h
2017-06-23-04:16:06 Scanned: ._GNU_C.h
2017-06-23-04:16:06 Scanned: JSONChildren.h
2017-06-23-04:16:06 Scanned: internalJSONNode.h
2017-06-23-04:16:06 Scanned: ._Strings_Defs.h
2017-06-23-04:16:06 Scanned: GNU_C.h
2017-06-23-04:16:06 Scanned: mempool%2B%2B
2017-06-23-04:16:07 Scanned: ._libbase64%2B%2B
2017-06-23-04:16:07 Scanned: ._mempool%2B%2B
2017-06-23-04:16:07 Scanned: libbase64%2B%2B
2017-06-23-04:16:07 Scanned: ._mempool.h
2017-06-23-04:16:07 Scanned: ._libbase64%2B%2B.h
2017-06-23-04:16:07 Scanned: NumberToString.h%7E
2017-06-23-04:16:07 Scanned: TestInequality.cpp
2017-06-23-04:16:07 Scanned: TestSharedString.cpp
2017-06-23-04:16:07 Scanned: TestFunctions.cpp
2017-06-23-04:16:07 Scanned: internalJSONNode.cpp
2017-06-23-04:16:07 Scanned: libbase64%2B%2B.h
2017-06-23-04:16:07 Scanned: TestValidator.cpp
2017-06-23-04:16:07 Scanned: TestSuite2Creator.php
2017-06-23-04:16:07 Scanned: main.cpp
2017-06-23-04:16:07 Scanned: TestEquality.cpp
2017-06-23-04:16:07 Scanned: TestCtors.cpp
2017-06-23-04:16:07 Scanned: TestString.cpp
2017-06-23-04:16:07 Scanned: TestSuite.h%7E
2017-06-23-04:16:07 Scanned: JSONWorker.cpp
2017-06-23-04:16:07 Scanned: RunTestSuite2.h
2017-06-23-04:16:07 Scanned: TestNamespace.cpp
2017-06-23-04:16:07 Scanned: TestMutex.cpp
2017-06-23-04:16:08 Scanned: TestChildren.cpp
2017-06-23-04:16:08 Scanned: UStringTest.h
2017-06-23-04:16:08 Scanned: TestSuite.cpp
2017-06-23-04:16:08 Scanned: TestStreams.cpp
2017-06-23-04:16:08 Scanned: TestBinary.cpp
2017-06-23-04:16:08 Scanned: UnitTest.cpp
2017-06-23-04:16:08 Scanned: TestConverters.cpp
2017-06-23-04:16:08 Scanned: TestSuite.1
2017-06-23-04:16:08 Scanned: TestSuite.h
2017-06-23-04:16:08 Scanned: main.cpp%7E
2017-06-23-04:16:08 Scanned: TestWriter.cpp
2017-06-23-04:16:08 Scanned: Checklist.txt
2017-06-23-04:16:08 Scanned: StringTest.h
2017-06-23-04:16:08 Scanned: RunTestSuite2.cpp
2017-06-23-04:16:08 Scanned: TestComments.cpp
2017-06-23-04:16:08 Scanned: UnitTest.h
2017-06-23-04:16:08 Scanned: TestRefCounting.cpp
2017-06-23-04:16:08 Scanned: Benchmark
2017-06-23-04:16:08 Scanned: TestSuite.xcodeproj
2017-06-23-04:16:08 Scanned: makefile
2017-06-23-04:16:08 Scanned: All
2017-06-23-04:16:08 Scanned: TestInspectors.cpp
2017-06-23-04:16:08 Scanned: makefile
2017-06-23-04:16:08 Scanned: ._wallace.mode1v3
2017-06-23-04:16:08 Scanned: ._xcuserdata
2017-06-23-04:16:08 Scanned: TestAssign.cpp
2017-06-23-04:16:08 Scanned: ._project.xcworkspace
2017-06-23-04:16:09 Scanned: TestString.cpp%7E
2017-06-23-04:16:09 Scanned: TestIterators.cpp
2017-06-23-04:16:09 Scanned: ._wallace.pbxuser
2017-06-23-04:16:09 Scanned: project.xcworkspace
2017-06-23-04:16:09 Scanned: main.cpp
2017-06-23-04:16:09 Scanned: xcuserdata
2017-06-23-04:16:09 Scanned: ._xcuserdata
2017-06-23-04:16:09 Scanned: xcuserdata
2017-06-23-04:16:09 Scanned: ._wallace.xcuserdatad
2017-06-23-04:16:09 Scanned: wallace.xcuserdatad
2017-06-23-04:16:09 Scanned: contents.xcworkspacedata
2017-06-23-04:16:09 Scanned: ._wallace.xcuserdatad
2017-06-23-04:16:09 Scanned: wallace.xcuserdatad
2017-06-23-04:16:09 Scanned: Works...tings.xcsettings
2017-06-23-04:16:09 Scanned: ._xcschemes
2017-06-23-04:16:09 Scanned: ._xcdebugger
2017-06-23-04:16:09 Scanned: xcschemes
2017-06-23-04:16:09 Scanned: xcdebugger
2017-06-23-04:16:09 Scanned: xcschememanagement.plist
2017-06-23-04:16:09 Scanned: ._xcsche...nagement.plist
2017-06-23-04:16:09 Scanned: ._TestSuite.xcscheme
2017-06-23-04:16:09 Scanned: TestSuite.xcscheme
2017-06-23-04:16:09 Scanned: Breakpoints.xcbkptlist
2017-06-23-04:16:09 Scanned: mempool.h
2017-06-23-04:16:09 Scanned: Library+Interface
2017-06-23-04:16:09 Scanned: C%2B%2B+Interface
2017-06-23-04:16:10 Scanned: Options.txt
2017-06-23-04:16:10 Scanned: child_node.htm
2017-06-23-04:16:10 Scanned: main.cpp
2017-06-23-04:16:10 Scanned: array.htm
2017-06-23-04:16:10 Scanned: styles
2017-06-23-04:16:10 Scanned: basic_parser.htm
2017-06-23-04:16:10 Scanned: scripts
2017-06-23-04:16:10 Scanned: simple_write.htm
2017-06-23-04:16:11 Scanned: shThemeEclipse.css
2017-06-23-04:16:11 Scanned: wallace.mode1v3
2017-06-23-04:16:11 Scanned: shCoreMidnight.css
2017-06-23-04:16:11 Scanned: shCoreEmacs.css
2017-06-23-04:16:11 Scanned: shCore.css
2017-06-23-04:16:11 Scanned: shThemeRDark.css
2017-06-23-04:16:12 Scanned: shCoreMDUltra.css
2017-06-23-04:16:12 Scanned: shCoreDefault.css
2017-06-23-04:16:12 Scanned: shThemeDefault.css
2017-06-23-04:16:12 Scanned: shCoreDjango.css
2017-06-23-04:16:12 Scanned: shCoreEclipse.css
2017-06-23-04:16:12 Scanned: shThemeMDUltra.css
2017-06-23-04:16:12 Scanned: shThemeFadeToGrey.css
2017-06-23-04:16:12 Scanned: shThemeEmacs.css
2017-06-23-04:16:13 Scanned: shThemeDjango.css
2017-06-23-04:16:13 Scanned: shThemeMidnight.css
2017-06-23-04:16:13 Scanned: shCoreFadeToGrey.css
2017-06-23-04:16:13 Scanned: project.pbxproj
2017-06-23-04:16:13 Scanned: shAutoloader.js
2017-06-23-04:16:13 Scanned: shCoreRDark.css
2017-06-23-04:16:13 Scanned: shBrushCpp.js
2017-06-23-04:16:13 Scanned: child_node.htm
2017-06-23-04:16:13 Scanned: shLegacy.js
2017-06-23-04:16:13 Scanned: array.htm
2017-06-23-04:16:13 Scanned: simple_write.htm
2017-06-23-04:16:14 Scanned: basic_parser.htm
2017-06-23-04:16:14 Scanned: shCore.js
2017-06-23-04:16:16 Scanned: wallace.pbxuser
2017-06-23-04:16:28 Scanned: UserI...State.xcuserstate
2017-06-23-04:16:33 Scanned: Documentation.pdf
2017-06-23-04:16:34 Scanning done.
2017-06-23-04:16:34 Scan statistics: 255 files scanned in 89s.
2017-06-23-04:16:34 Scan options:    licenses, copyrights with 8 process(es).
2017-06-23-04:16:34 Scanning speed:  7.65 files per sec.
2017-06-23-04:16:34 Scanning time:   33s.
2017-06-23-04:16:34 Indexing time:   55s.
2017-06-23-04:16:34 Saving results.
