2017-06-23-12:38:12 Scanning files for: licenses, copyrights with 8 process(es)...
2017-06-23-12:38:12 Building license detection index...
2017-06-23-04:39:07 Done.
2017-06-23-04:39:11 Scanned: parse_string.c
2017-06-23-04:39:11 Scanned: parse_object.c
2017-06-23-04:39:12 Scanned: common.c
2017-06-23-04:39:12 Scanned: parse_with_opts.c
2017-06-23-04:39:12 Scanned: unity
2017-06-23-04:39:12 Scanned: json-patch-tests
2017-06-23-04:39:12 Scanned: common.h
2017-06-23-04:39:12 Scanned: compare_tests.c
2017-06-23-04:39:12 Scanned: inputs
2017-06-23-04:39:12 Scanned: auto
2017-06-23-04:39:12 Scanned: src
2017-06-23-04:39:12 Scanned: release
2017-06-23-04:39:12 Scanned: examples
2017-06-23-04:39:12 Scanned: extras
2017-06-23-04:39:12 Scanned: test
2017-06-23-04:39:12 Scanned: docs
2017-06-23-04:39:12 Scanned: .travis.yml
2017-06-23-04:39:12 Scanned: json_patch_tests.c
2017-06-23-04:39:12 Scanned: print_array.c
2017-06-23-04:39:12 Scanned: print_object.c
2017-06-23-04:39:12 Scanned: generate_config.yml
2017-06-23-04:39:12 Scanned: print_number.c
2017-06-23-04:39:12 Scanned: test_file_filter.rb
2017-06-23-04:39:12 Scanned: colour_reporter.rb
2017-06-23-04:39:12 Scanned: unity_test_summary.py
2017-06-23-04:39:12 Scanned: stylize_as_junit.rb
2017-06-23-04:39:12 Scanned: unity_test_summary.rb
2017-06-23-04:39:12 Scanned: unity_to_junit.py
2017-06-23-04:39:12 Scanned: README.md
2017-06-23-04:39:12 Scanned: type_sanitizer.rb
2017-06-23-04:39:12 Scanned: colour_prompt.rb
2017-06-23-04:39:12 Scanned: example_3
2017-06-23-04:39:12 Scanned: example_2
2017-06-23-04:39:12 Scanned: example_1
2017-06-23-04:39:13 Scanned: parse_output.rb
2017-06-23-04:39:13 Scanned: readme.txt
2017-06-23-04:39:13 Scanned: rakefile.rb
2017-06-23-04:39:13 Scanned: target_gcc_32.yml
2017-06-23-04:39:13 Scanned: helper
2017-06-23-04:39:13 Scanned: src
2017-06-23-04:39:13 Scanned: generate_module.rb
2017-06-23-04:39:13 Scanned: test
2017-06-23-04:39:13 Scanned: UnityHelper.c
2017-06-23-04:39:13 Scanned: UnityHelper.h
2017-06-23-04:39:13 Scanned: ProductionCode.h
2017-06-23-04:39:13 Scanned: generate_test_runner.rb
2017-06-23-04:39:13 Scanned: ProductionCode2.h
2017-06-23-04:39:13 Scanned: ProductionCode2.c
2017-06-23-04:39:13 Scanned: ProductionCode.c
2017-06-23-04:39:13 Scanned: TestProductionCode2.c
2017-06-23-04:39:13 Scanned: readme.txt
2017-06-23-04:39:13 Scanned: src
2017-06-23-04:39:13 Scanned: rakefile_helper.rb
2017-06-23-04:39:13 Scanned: ProductionCode.h
2017-06-23-04:39:13 Scanned: test
2017-06-23-04:39:13 Scanned: ProductionCode.c
2017-06-23-04:39:13 Scanned: ProductionCode2.c
2017-06-23-04:39:13 Scanned: makefile
2017-06-23-04:39:13 Scanned: ProductionCode2.h
2017-06-23-04:39:13 Scanned: test_runners
2017-06-23-04:39:13 Scanned: TestProductionCode.c
2017-06-23-04:39:13 Scanned: TestProductionCode2.c
2017-06-23-04:39:13 Scanned: TestProduc...ode_Runner.c
2017-06-23-04:39:13 Scanned: all_tests.c
2017-06-23-04:39:13 Scanned: TestProduc...de2_Runner.c
2017-06-23-04:39:13 Scanned: src
2017-06-23-04:39:13 Scanned: readme.txt
2017-06-23-04:39:13 Scanned: test
2017-06-23-04:39:13 Scanned: unity_config.h
2017-06-23-04:39:13 Scanned: ProductionCode.h
2017-06-23-04:39:13 Scanned: ProductionCode2.h
2017-06-23-04:39:14 Scanned: makefile
2017-06-23-04:39:14 Scanned: ProductionCode2.c
2017-06-23-04:39:14 Scanned: test_runners
2017-06-23-04:39:14 Scanned: TestProductionCode.c
2017-06-23-04:39:14 Scanned: TestProductionCode2.c
2017-06-23-04:39:14 Scanned: ProductionCode.c
2017-06-23-04:39:14 Scanned: TestProduc...ode_Runner.c
2017-06-23-04:39:14 Scanned: version.info
2017-06-23-04:39:14 Scanned: build.info
2017-06-23-04:39:14 Scanned: unity.c
2017-06-23-04:39:14 Scanned: TestProduc...de2_Runner.c
2017-06-23-04:39:14 Scanned: tests
2017-06-23-04:39:14 Scanned: TestProductionCode.c
2017-06-23-04:39:14 Scanned: spec
2017-06-23-04:39:14 Scanned: targets
2017-06-23-04:39:14 Scanned: expectdata
2017-06-23-04:39:14 Scanned: testdata
2017-06-23-04:39:14 Scanned: Makefile
2017-06-23-04:39:14 Scanned: .rubocop.yml
2017-06-23-04:39:14 Scanned: rakefile
2017-06-23-04:39:14 Scanned: gcc_auto_limits.yml
2017-06-23-04:39:14 Scanned: testparameterized.c
2017-06-23-04:39:14 Scanned: generate_...file_spec.rb
2017-06-23-04:39:14 Scanned: rakefile_helper.rb
2017-06-23-04:39:14 Scanned: iar_msp430.yml
2017-06-23-04:39:14 Scanned: gcc_auto_stdint.yml
2017-06-23-04:39:14 Scanned: iar_arm_v4.yml
2017-06-23-04:39:15 Scanned: iar_cortexm3_v5.yml
2017-06-23-04:39:15 Scanned: iar_armco...9B92_v5_4.yml
2017-06-23-04:39:15 Scanned: clang_file.yml
2017-06-23-04:39:15 Scanned: clang_strict.yml
2017-06-23-04:39:15 Scanned: iar_arm_v5.yml
2017-06-23-04:39:15 Scanned: gcc_manual_math.yml
2017-06-23-04:39:15 Scanned: gcc_32.yml
2017-06-23-04:39:15 Scanned: iar_arm_v5_3.yml
2017-06-23-04:39:15 Scanned: iar_sh2a_v6.yml
2017-06-23-04:39:15 Scanned: gcc_64.yml
2017-06-23-04:39:15 Scanned: Defs.h
2017-06-23-04:39:15 Scanned: hitech_picc18.yml
2017-06-23-04:39:15 Scanned: cmock.h
2017-06-23-04:39:15 Scanned: CException.h
2017-06-23-04:39:15 Scanned: testRunner...ratorSmall.c
2017-06-23-04:39:15 Scanned: mockMock.h
2017-06-23-04:39:15 Scanned: testsample_head1.h
2017-06-23-04:39:15 Scanned: testsample_mock_run2.c
2017-06-23-04:39:15 Scanned: testRunnerGenerator.c
2017-06-23-04:39:15 Scanned: testsample_run2.c
2017-06-23-04:39:15 Scanned: testsample_mock_new2.c
2017-06-23-04:39:15 Scanned: testsample_mock_cmd.c
2017-06-23-04:39:15 Scanned: testsample_new1.c
2017-06-23-04:39:15 Scanned: testsample_mock_head1.h
2017-06-23-04:39:15 Scanned: testsample_mock_run1.c
2017-06-23-04:39:15 Scanned: testsample_yaml.c
2017-06-23-04:39:15 Scanned: testRunner...rWithMocks.c
2017-06-23-04:39:15 Scanned: testsample_mock_new1.c
2017-06-23-04:39:15 Scanned: testsample_cmd.c
2017-06-23-04:39:15 Scanned: test_gene...st_runner.rb
2017-06-23-04:39:15 Scanned: testsample_mock_def.c
2017-06-23-04:39:15 Scanned: testsample_run1.c
2017-06-23-04:39:15 Scanned: testsample_new2.c
2017-06-23-04:39:15 Scanned: testsample_def.c
2017-06-23-04:39:15 Scanned: testsample_param.c
2017-06-23-04:39:15 Scanned: testsample_mock_param.c
2017-06-23-04:39:16 Scanned: testsample_head1.c
2017-06-23-04:39:16 Scanned: eclipse
2017-06-23-04:39:16 Scanned: fixture
2017-06-23-04:39:16 Scanned: testsample_mock_head1.c
2017-06-23-04:39:16 Scanned: testsample_mock_yaml.c
2017-06-23-04:39:16 Scanned: src
2017-06-23-04:39:16 Scanned: test
2017-06-23-04:39:16 Scanned: rakefile.rb
2017-06-23-04:39:16 Scanned: readme.txt
2017-06-23-04:39:16 Scanned: error_parsers.txt
2017-06-23-04:39:16 Scanned: unity_fixture_internals.h
2017-06-23-04:39:16 Scanned: unity_fixt..._overrides.h
2017-06-23-04:39:16 Scanned: template_fixture_tests.c
2017-06-23-04:39:16 Scanned: unity_output_Spy.h
2017-06-23-04:39:16 Scanned: unity_fixture.h
2017-06-23-04:39:16 Scanned: unity_fixture.c
2017-06-23-04:39:16 Scanned: unity_output_Spy.c
2017-06-23-04:39:16 Scanned: rakefile_helper.rb
2017-06-23-04:39:16 Scanned: main
2017-06-23-04:39:16 Scanned: unity_fixt...TestRunner.c
2017-06-23-04:39:16 Scanned: AllTests.c
2017-06-23-04:39:16 Scanned: Makefile
2017-06-23-04:39:17 Scanned: unity_internals.h
2017-06-23-04:39:17 Scanned: license.txt
2017-06-23-04:39:17 Scanned: unity_fixture_Test.c
2017-06-23-04:39:17 Scanned: UnityHelp...iptsGuide.md
2017-06-23-04:39:17 Scanned: package.json
2017-06-23-04:39:17 Scanned: ThrowTheS...gStandard.md
2017-06-23-04:39:17 Scanned: UnityConf...tionGuide.md
2017-06-23-04:39:18 Scanned: .editorconfig
2017-06-23-04:39:18 Scanned: .npmignore
2017-06-23-04:39:18 Scanned: UnityGett...rtedGuide.md
2017-06-23-04:39:18 Scanned: README.md
2017-06-23-04:39:18 Scanned: spec_tests.json
2017-06-23-04:39:18 Scanned: cjson-utils-tests.json
2017-06-23-04:39:18 Scanned: test9
2017-06-23-04:39:18 Scanned: UnityAsse...Reference.md
2017-06-23-04:39:18 Scanned: test7.expected
2017-06-23-04:39:18 Scanned: test10.expected
2017-06-23-04:39:18 Scanned: test5
2017-06-23-04:39:18 Scanned: test11.expected
2017-06-23-04:39:18 Scanned: test5.expected
2017-06-23-04:39:18 Scanned: test10
2017-06-23-04:39:18 Scanned: test9.expected
2017-06-23-04:39:18 Scanned: test11
2017-06-23-04:39:18 Scanned: test7
2017-06-23-04:39:18 Scanned: test8.expected
2017-06-23-04:39:18 Scanned: test1
2017-06-23-04:39:18 Scanned: tests.json
2017-06-23-04:39:18 Scanned: test1.expected
2017-06-23-04:39:18 Scanned: test6
2017-06-23-04:39:18 Scanned: test3.expected
2017-06-23-04:39:18 Scanned: test3
2017-06-23-04:39:18 Scanned: test2.expected
2017-06-23-04:39:18 Scanned: test4.expected
2017-06-23-04:39:18 Scanned: test8
2017-06-23-04:39:18 Scanned: test2
2017-06-23-04:39:18 Scanned: test4
2017-06-23-04:39:19 Scanned: libcjson_utils.pc.in
2017-06-23-04:39:19 Scanned: cJSONConfig.cmake.in
2017-06-23-04:39:19 Scanned: libcjson.pc.in
2017-06-23-04:39:19 Scanned: cJSONConf...ion.cmake.in
2017-06-23-04:39:19 Scanned: CONTRIBUTING.md
2017-06-23-04:39:19 Scanned: unity.h
2017-06-23-04:39:20 Scanned: UnityAsse...lyFraming.pdf
2017-06-23-04:39:30 Scanned: testunity.c
2017-06-23-04:39:30 Scanning done.
2017-06-23-04:39:30 Scan statistics: 247 files scanned in 78s.
2017-06-23-04:39:30 Scan options:    licenses, copyrights with 8 process(es).
2017-06-23-04:39:30 Scanning speed:  10.65 files per sec.
2017-06-23-04:39:30 Scanning time:   23s.
2017-06-23-04:39:30 Indexing time:   55s.
2017-06-23-04:39:30 Saving results.
