2017-07-11-09:39:55 Scanning files for: licenses, copyrights with 8 process(es)...
2017-07-11-09:39:55 Building license detection index...
2017-07-11-01:41:19 Done.
2017-07-11-01:41:21 Scanned: _atof.cpp
2017-07-11-01:41:21 Scanned: ._JSONGlobals.h
2017-07-11-01:41:21 Scanned: validyMacros.h%7E
2017-07-11-01:41:21 Scanned: JSONStats.h
2017-07-11-01:41:21 Scanned: JSON_Base64.h
2017-07-11-01:41:21 Scanned: JSONPreparse.cpp
2017-07-11-01:41:21 Scanned: ._JSONNode_Mutex.cpp
2017-07-11-01:41:21 Scanned: ._libjson.cpp
2017-07-11-01:41:21 Scanned: JSONNode.cpp
2017-07-11-01:41:21 Scanned: ._JSONAllocator.h
2017-07-11-01:41:21 Scanned: JSONDefs.h
2017-07-11-01:41:21 Scanned: isNumeric.cpp
2017-07-11-01:41:21 Scanned: ._JSON_Base64.h
2017-07-11-01:41:21 Scanned: ._JSONSharedString.h
2017-07-11-01:41:21 Scanned: isValidNumber.cpp
2017-07-11-01:41:21 Scanned: JSONMemory.cpp
2017-07-11-01:41:21 Scanned: ._JSONChildren.h
2017-07-11-01:41:21 Scanned: JSONValidator.h
2017-07-11-01:41:21 Scanned: JSONIterators.cpp
2017-07-11-01:41:22 Scanned: ._JSONMemory.h
2017-07-11-01:41:22 Scanned: ._JSONNode.h
2017-07-11-01:41:22 Scanned: JSONAllocator.cpp
2017-07-11-01:41:22 Scanned: ._JSONPreparse.cpp
2017-07-11-01:41:22 Scanned: ._JSONSingleton.h
2017-07-11-01:41:22 Scanned: ._JSONStats.h
2017-07-11-01:41:22 Scanned: ._JSONDefs.h
2017-07-11-01:41:22 Scanned: JSONStream.cpp
2017-07-11-01:41:22 Scanned: JSONAllocator.h
2017-07-11-01:41:22 Scanned: ._JSONStream.cpp
2017-07-11-01:41:22 Scanned: ._JSONDefs
2017-07-11-01:41:22 Scanned: JSONDebug.h
2017-07-11-01:41:22 Scanned: JSONChildren.cpp
2017-07-11-01:41:22 Scanned: ._internalJSONNode.cpp
2017-07-11-01:41:22 Scanned: NumberToString.h
2017-07-11-01:41:22 Scanned: JSONSharedString.h
2017-07-11-01:41:22 Scanned: JSONWorker.h
2017-07-11-01:41:22 Scanned: ._JSONChildren.cpp
2017-07-11-01:41:22 Scanned: ._NumberToString.h
2017-07-11-01:41:22 Scanned: ._JSONMemory.cpp
2017-07-11-01:41:22 Scanned: libjson.cpp
2017-07-11-01:41:22 Scanned: JSONDebug.cpp
2017-07-11-01:41:22 Scanned: JSONMemory.h
2017-07-11-01:41:22 Scanned: JSONSingleton.h
2017-07-11-01:41:22 Scanned: ._JSONNode.cpp
2017-07-11-01:41:22 Scanned: JSONNode.h
2017-07-11-01:41:22 Scanned: JSONMemoryPool.h
2017-07-11-01:41:22 Scanned: ._JSONStream.h
2017-07-11-01:41:22 Scanned: JSONNode_Mutex.cpp
2017-07-11-01:41:22 Scanned: JSONPreparse.h
2017-07-11-01:41:22 Scanned: ._JSONDebug.h
2017-07-11-01:41:22 Scanned: JSONGlobals.h
2017-07-11-01:41:22 Scanned: ._internalJSONNode.h
2017-07-11-01:41:22 Scanned: ._JSONAllocator.cpp
2017-07-11-01:41:22 Scanned: ._JSONMemoryPool.h
2017-07-11-01:41:22 Scanned: ._JSONIterators.cpp
2017-07-11-01:41:22 Scanned: JSONWriter.cpp
2017-07-11-01:41:22 Scanned: JSONValidator.cpp
2017-07-11-01:41:22 Scanned: ._JSONWriter.cpp
2017-07-11-01:41:22 Scanned: ._JSONWorker.h
2017-07-11-01:41:22 Scanned: ._JSONDebug.cpp
2017-07-11-01:41:22 Scanned: JSONStream.h
2017-07-11-01:41:22 Scanned: ._JSONPreparse.h
2017-07-11-01:41:22 Scanned: JSONDefs
2017-07-11-01:41:22 Scanned: ._Unknown_C.h
2017-07-11-01:41:22 Scanned: Visual_C.h
2017-07-11-01:41:22 Scanned: Strings_Defs.h
2017-07-11-01:41:22 Scanned: ._Visual_C.h
2017-07-11-01:41:23 Scanned: GNU_C.h
2017-07-11-01:41:23 Scanned: JSONChildren.h
2017-07-11-01:41:23 Scanned: Unknown_C.h
2017-07-11-01:41:23 Scanned: ._Strings_Defs.h
2017-07-11-01:41:23 Scanned: ._GNU_C.h
2017-07-11-01:41:23 Scanned: ._libbase64%2B%2B
2017-07-11-01:41:23 Scanned: ._mempool%2B%2B
2017-07-11-01:41:23 Scanned: internalJSONNode.h
2017-07-11-01:41:23 Scanned: mempool%2B%2B
2017-07-11-01:41:23 Scanned: libbase64%2B%2B
2017-07-11-01:41:23 Scanned: ._mempool.h
2017-07-11-01:41:23 Scanned: ._libbase64%2B%2B.h
2017-07-11-01:41:23 Scanned: JSONDefs.h%7E
2017-07-11-01:41:23 Scanned: TestInequality.cpp
2017-07-11-01:41:23 Scanned: internalJSONNode.cpp
2017-07-11-01:41:23 Scanned: TestSharedString.cpp
2017-07-11-01:41:23 Scanned: JSONWorker.cpp
2017-07-11-01:41:23 Scanned: TestFunctions.cpp
2017-07-11-01:41:23 Scanned: libbase64%2B%2B.h
2017-07-11-01:41:23 Scanned: TestSuite2Creator.php
2017-07-11-01:41:23 Scanned: TestValidator.cpp
2017-07-11-01:41:23 Scanned: TestNamespace.cpp
2017-07-11-01:41:23 Scanned: NumberToString.h%7E
2017-07-11-01:41:23 Scanned: main.cpp
2017-07-11-01:41:23 Scanned: TestEquality.cpp
2017-07-11-01:41:23 Scanned: TestCtors.cpp
2017-07-11-01:41:23 Scanned: TestSuite.h%7E
2017-07-11-01:41:23 Scanned: TestString.cpp
2017-07-11-01:41:23 Scanned: RunTestSuite2.h
2017-07-11-01:41:23 Scanned: TestMutex.cpp
2017-07-11-01:41:23 Scanned: TestChildren.cpp
2017-07-11-01:41:23 Scanned: UStringTest.h
2017-07-11-01:41:23 Scanned: TestStreams.cpp
2017-07-11-01:41:23 Scanned: TestSuite.cpp
2017-07-11-01:41:24 Scanned: TestBinary.cpp
2017-07-11-01:41:24 Scanned: UnitTest.cpp
2017-07-11-01:41:24 Scanned: TestConverters.cpp
2017-07-11-01:41:24 Scanned: TestSuite.h
2017-07-11-01:41:24 Scanned: TestSuite.1
2017-07-11-01:41:24 Scanned: main.cpp%7E
2017-07-11-01:41:24 Scanned: TestWriter.cpp
2017-07-11-01:41:24 Scanned: StringTest.h
2017-07-11-01:41:24 Scanned: Checklist.txt
2017-07-11-01:41:24 Scanned: TestComments.cpp
2017-07-11-01:41:24 Scanned: RunTestSuite2.cpp
2017-07-11-01:41:24 Scanned: TestRefCounting.cpp
2017-07-11-01:41:24 Scanned: makefile
2017-07-11-01:41:24 Scanned: UnitTest.h
2017-07-11-01:41:24 Scanned: Benchmark
2017-07-11-01:41:24 Scanned: TestSuite.xcodeproj
2017-07-11-01:41:24 Scanned: All
2017-07-11-01:41:24 Scanned: TestString.cpp%7E
2017-07-11-01:41:24 Scanned: makefile
2017-07-11-01:41:24 Scanned: TestInspectors.cpp
2017-07-11-01:41:24 Scanned: ._wallace.mode1v3
2017-07-11-01:41:24 Scanned: ._project.xcworkspace
2017-07-11-01:41:24 Scanned: ._xcuserdata
2017-07-11-01:41:24 Scanned: TestAssign.cpp
2017-07-11-01:41:24 Scanned: ._wallace.pbxuser
2017-07-11-01:41:24 Scanned: project.xcworkspace
2017-07-11-01:41:24 Scanned: xcuserdata
2017-07-11-01:41:24 Scanned: ._xcuserdata
2017-07-11-01:41:24 Scanned: contents.xcworkspacedata
2017-07-11-01:41:24 Scanned: xcuserdata
2017-07-11-01:41:24 Scanned: ._wallace.xcuserdatad
2017-07-11-01:41:24 Scanned: wallace.xcuserdatad
2017-07-11-01:41:24 Scanned: main.cpp
2017-07-11-01:41:24 Scanned: Works...tings.xcsettings
2017-07-11-01:41:24 Scanned: ._wallace.xcuserdatad
2017-07-11-01:41:24 Scanned: wallace.xcuserdatad
2017-07-11-01:41:24 Scanned: ._xcschemes
2017-07-11-01:41:24 Scanned: ._xcdebugger
2017-07-11-01:41:24 Scanned: mempool.h
2017-07-11-01:41:24 Scanned: xcschemes
2017-07-11-01:41:24 Scanned: xcdebugger
2017-07-11-01:41:24 Scanned: xcschememanagement.plist
2017-07-11-01:41:24 Scanned: ._xcsche...nagement.plist
2017-07-11-01:41:24 Scanned: ._TestSuite.xcscheme
2017-07-11-01:41:25 Scanned: Breakpoints.xcbkptlist
2017-07-11-01:41:25 Scanned: TestIterators.cpp
2017-07-11-01:41:25 Scanned: main.cpp
2017-07-11-01:41:25 Scanned: Library+Interface
2017-07-11-01:41:25 Scanned: Options.txt
2017-07-11-01:41:25 Scanned: C%2B%2B+Interface
2017-07-11-01:41:25 Scanned: TestSuite.xcscheme
2017-07-11-01:41:25 Scanned: child_node.htm
2017-07-11-01:41:25 Scanned: array.htm
2017-07-11-01:41:25 Scanned: basic_parser.htm
2017-07-11-01:41:25 Scanned: styles
2017-07-11-01:41:25 Scanned: scripts
2017-07-11-01:41:26 Scanned: simple_write.htm
2017-07-11-01:41:26 Scanned: wallace.mode1v3
2017-07-11-01:41:26 Scanned: shThemeEclipse.css
2017-07-11-01:41:26 Scanned: shThemeRDark.css
2017-07-11-01:41:26 Scanned: shCoreMidnight.css
2017-07-11-01:41:26 Scanned: shCoreEmacs.css
2017-07-11-01:41:26 Scanned: shCore.css
2017-07-11-01:41:27 Scanned: shCoreMDUltra.css
2017-07-11-01:41:27 Scanned: shCoreDefault.css
2017-07-11-01:41:27 Scanned: project.pbxproj
2017-07-11-01:41:27 Scanned: shCoreEclipse.css
2017-07-11-01:41:27 Scanned: shCoreDjango.css
2017-07-11-01:41:27 Scanned: shThemeDefault.css
2017-07-11-01:41:27 Scanned: shThemeMDUltra.css
2017-07-11-01:41:27 Scanned: shThemeEmacs.css
2017-07-11-01:41:27 Scanned: shThemeDjango.css
2017-07-11-01:41:27 Scanned: shThemeFadeToGrey.css
2017-07-11-01:41:27 Scanned: shThemeMidnight.css
2017-07-11-01:41:27 Scanned: shCoreFadeToGrey.css
2017-07-11-01:41:27 Scanned: shCoreRDark.css
2017-07-11-01:41:27 Scanned: shAutoloader.js
2017-07-11-01:41:27 Scanned: shBrushCpp.js
2017-07-11-01:41:27 Scanned: child_node.htm
2017-07-11-01:41:28 Scanned: shLegacy.js
2017-07-11-01:41:28 Scanned: array.htm
2017-07-11-01:41:28 Scanned: simple_write.htm
2017-07-11-01:41:28 Scanned: basic_parser.htm
2017-07-11-01:41:28 Scanned: shCore.js
2017-07-11-01:41:29 Scanned: wallace.pbxuser
2017-07-11-01:41:38 Scanned: UserI...State.xcuserstate
2017-07-11-01:41:43 Scanned: Documentation.pdf
2017-07-11-01:41:43 Scanning done.
2017-07-11-01:41:43 Scan statistics: 255 files scanned in 108s.
2017-07-11-01:41:43 Scan options:    licenses, copyrights with 8 process(es).
2017-07-11-01:41:43 Scanning speed:  10.4 files per sec.
2017-07-11-01:41:43 Scanning time:   24s.
2017-07-11-01:41:43 Indexing time:   84s.
2017-07-11-01:41:43 Saving results.
