2017-07-11-13:08:05 Scanning files for: licenses, copyrights with 8 process(es)...
2017-07-11-13:08:05 Building license detection index...
2017-07-11-05:08:07 Done.
2017-07-11-05:08:12 Scanned: ._JSONChildren.h
2017-07-11-05:08:12 Scanned: JSONChildren.cpp
2017-07-11-05:08:12 Scanned: ._JSONNode.h
2017-07-11-05:08:12 Scanned: JSONAllocator.cpp
2017-07-11-05:08:12 Scanned: ._JSONMemory.h
2017-07-11-05:08:12 Scanned: ._JSONPreparse.cpp
2017-07-11-05:08:12 Scanned: isValidNumber.cpp
2017-07-11-05:08:12 Scanned: JSONMemory.cpp
2017-07-11-05:08:12 Scanned: JSONStream.cpp
2017-07-11-05:08:12 Scanned: ._JSONSingleton.h
2017-07-11-05:08:12 Scanned: ._JSONStats.h
2017-07-11-05:08:12 Scanned: ._JSONDefs.h
2017-07-11-05:08:12 Scanned: ._JSONStream.cpp
2017-07-11-05:08:12 Scanned: ._JSONDefs
2017-07-11-05:08:12 Scanned: JSONAllocator.h
2017-07-11-05:08:12 Scanned: ._internalJSONNode.cpp
2017-07-11-05:08:12 Scanned: NumberToString.h
2017-07-11-05:08:12 Scanned: JSONWorker.h
2017-07-11-05:08:12 Scanned: ._JSONChildren.cpp
2017-07-11-05:08:12 Scanned: JSONDebug.h
2017-07-11-05:08:12 Scanned: ._NumberToString.h
2017-07-11-05:08:12 Scanned: JSONNode.h
2017-07-11-05:08:12 Scanned: JSONMemory.h
2017-07-11-05:08:12 Scanned: ._JSONMemory.cpp
2017-07-11-05:08:13 Scanned: libjson.cpp
2017-07-11-05:08:13 Scanned: JSONSingleton.h
2017-07-11-05:08:13 Scanned: JSONSharedString.h
2017-07-11-05:08:13 Scanned: ._JSONNode.cpp
2017-07-11-05:08:13 Scanned: JSONDebug.cpp
2017-07-11-05:08:13 Scanned: JSONMemoryPool.h
2017-07-11-05:08:13 Scanned: ._JSONStream.h
2017-07-11-05:08:13 Scanned: JSONNode_Mutex.cpp
2017-07-11-05:08:13 Scanned: JSONDefs.h%7E
2017-07-11-05:08:13 Scanned: ._JSONDebug.h
2017-07-11-05:08:13 Scanned: JSONGlobals.h
2017-07-11-05:08:13 Scanned: JSONPreparse.h
2017-07-11-05:08:13 Scanned: ._internalJSONNode.h
2017-07-11-05:08:13 Scanned: ._JSONMemoryPool.h
2017-07-11-05:08:13 Scanned: ._JSONAllocator.cpp
2017-07-11-05:08:13 Scanned: ._JSONIterators.cpp
2017-07-11-05:08:13 Scanned: JSONValidator.cpp
2017-07-11-05:08:13 Scanned: ._JSONWriter.cpp
2017-07-11-05:08:13 Scanned: ._JSONWorker.h
2017-07-11-05:08:13 Scanned: JSONWriter.cpp
2017-07-11-05:08:13 Scanned: ._JSONDebug.cpp
2017-07-11-05:08:13 Scanned: ._JSONPreparse.h
2017-07-11-05:08:13 Scanned: JSONStream.h
2017-07-11-05:08:13 Scanned: JSONDefs
2017-07-11-05:08:13 Scanned: ._Unknown_C.h
2017-07-11-05:08:13 Scanned: Visual_C.h
2017-07-11-05:08:13 Scanned: Strings_Defs.h
2017-07-11-05:08:13 Scanned: ._Visual_C.h
2017-07-11-05:08:13 Scanned: Unknown_C.h
2017-07-11-05:08:13 Scanned: ._GNU_C.h
2017-07-11-05:08:13 Scanned: NumberToString.h%7E
2017-07-11-05:08:13 Scanned: GNU_C.h
2017-07-11-05:08:13 Scanned: ._Strings_Defs.h
2017-07-11-05:08:13 Scanned: ._libbase64%2B%2B
2017-07-11-05:08:13 Scanned: mempool%2B%2B
2017-07-11-05:08:13 Scanned: libbase64%2B%2B
2017-07-11-05:08:13 Scanned: ._mempool%2B%2B
2017-07-11-05:08:13 Scanned: ._mempool.h
2017-07-11-05:08:13 Scanned: ._libbase64%2B%2B.h
2017-07-11-05:08:13 Scanned: JSONChildren.h
2017-07-11-05:08:13 Scanned: internalJSONNode.h
2017-07-11-05:08:13 Scanned: TestInequality.cpp
2017-07-11-05:08:13 Scanned: TestSharedString.cpp
2017-07-11-05:08:14 Scanned: TestFunctions.cpp
2017-07-11-05:08:14 Scanned: libbase64%2B%2B.h
2017-07-11-05:08:14 Scanned: TestSuite2Creator.php
2017-07-11-05:08:14 Scanned: main.cpp
2017-07-11-05:08:14 Scanned: TestNamespace.cpp
2017-07-11-05:08:14 Scanned: internalJSONNode.cpp
2017-07-11-05:08:14 Scanned: TestValidator.cpp
2017-07-11-05:08:14 Scanned: TestEquality.cpp
2017-07-11-05:08:14 Scanned: TestSuite.h%7E
2017-07-11-05:08:14 Scanned: TestString.cpp
2017-07-11-05:08:14 Scanned: TestCtors.cpp
2017-07-11-05:08:14 Scanned: TestMutex.cpp
2017-07-11-05:08:14 Scanned: RunTestSuite2.h
2017-07-11-05:08:14 Scanned: JSONWorker.cpp
2017-07-11-05:08:14 Scanned: TestChildren.cpp
2017-07-11-05:08:14 Scanned: UStringTest.h
2017-07-11-05:08:14 Scanned: TestStreams.cpp
2017-07-11-05:08:14 Scanned: TestSuite.cpp
2017-07-11-05:08:14 Scanned: UnitTest.cpp
2017-07-11-05:08:14 Scanned: TestBinary.cpp
2017-07-11-05:08:14 Scanned: TestConverters.cpp
2017-07-11-05:08:14 Scanned: TestSuite.h
2017-07-11-05:08:14 Scanned: TestWriter.cpp
2017-07-11-05:08:14 Scanned: StringTest.h
2017-07-11-05:08:14 Scanned: TestSuite.1
2017-07-11-05:08:14 Scanned: main.cpp%7E
2017-07-11-05:08:14 Scanned: Checklist.txt
2017-07-11-05:08:14 Scanned: TestComments.cpp
2017-07-11-05:08:14 Scanned: RunTestSuite2.cpp
2017-07-11-05:08:14 Scanned: makefile
2017-07-11-05:08:14 Scanned: TestRefCounting.cpp
2017-07-11-05:08:14 Scanned: Benchmark
2017-07-11-05:08:14 Scanned: UnitTest.h
2017-07-11-05:08:14 Scanned: TestSuite.xcodeproj
2017-07-11-05:08:14 Scanned: All
2017-07-11-05:08:14 Scanned: TestInspectors.cpp
2017-07-11-05:08:14 Scanned: makefile
2017-07-11-05:08:15 Scanned: TestString.cpp%7E
2017-07-11-05:08:15 Scanned: ._wallace.mode1v3
2017-07-11-05:08:15 Scanned: ._xcuserdata
2017-07-11-05:08:15 Scanned: ._project.xcworkspace
2017-07-11-05:08:15 Scanned: TestAssign.cpp
2017-07-11-05:08:15 Scanned: ._wallace.pbxuser
2017-07-11-05:08:15 Scanned: project.xcworkspace
2017-07-11-05:08:15 Scanned: xcuserdata
2017-07-11-05:08:15 Scanned: ._xcuserdata
2017-07-11-05:08:15 Scanned: TestIterators.cpp
2017-07-11-05:08:15 Scanned: main.cpp
2017-07-11-05:08:15 Scanned: mempool.h
2017-07-11-05:08:15 Scanned: contents.xcworkspacedata
2017-07-11-05:08:15 Scanned: xcuserdata
2017-07-11-05:08:15 Scanned: ._wallace.xcuserdatad
2017-07-11-05:08:15 Scanned: ._wallace.xcuserdatad
2017-07-11-05:08:15 Scanned: Works...tings.xcsettings
2017-07-11-05:08:15 Scanned: wallace.xcuserdatad
2017-07-11-05:08:15 Scanned: ._xcdebugger
2017-07-11-05:08:15 Scanned: ._xcschemes
2017-07-11-05:08:15 Scanned: xcschemes
2017-07-11-05:08:15 Scanned: wallace.xcuserdatad
2017-07-11-05:08:15 Scanned: xcschememanagement.plist
2017-07-11-05:08:15 Scanned: ._xcsche...nagement.plist
2017-07-11-05:08:15 Scanned: ._TestSuite.xcscheme
2017-07-11-05:08:15 Scanned: xcdebugger
2017-07-11-05:08:15 Scanned: Breakpoints.xcbkptlist
2017-07-11-05:08:15 Scanned: TestSuite.xcscheme
2017-07-11-05:08:15 Scanned: Library+Interface
2017-07-11-05:08:15 Scanned: C%2B%2B+Interface
2017-07-11-05:08:15 Scanned: Options.txt
2017-07-11-05:08:15 Scanned: child_node.htm
2017-07-11-05:08:15 Scanned: main.cpp
2017-07-11-05:08:16 Scanned: array.htm
2017-07-11-05:08:16 Scanned: styles
2017-07-11-05:08:16 Scanned: scripts
2017-07-11-05:08:16 Scanned: basic_parser.htm
2017-07-11-05:08:16 Scanned: simple_write.htm
2017-07-11-05:08:16 Scanned: shThemeEclipse.css
2017-07-11-05:08:16 Scanned: wallace.mode1v3
2017-07-11-05:08:16 Scanned: shCoreMidnight.css
2017-07-11-05:08:16 Scanned: shCore.css
2017-07-11-05:08:17 Scanned: shThemeRDark.css
2017-07-11-05:08:17 Scanned: shCoreEmacs.css
2017-07-11-05:08:17 Scanned: shCoreMDUltra.css
2017-07-11-05:08:17 Scanned: shCoreDefault.css
2017-07-11-05:08:17 Scanned: shCoreDjango.css
2017-07-11-05:08:17 Scanned: shThemeDefault.css
2017-07-11-05:08:17 Scanned: shCoreEclipse.css
2017-07-11-05:08:17 Scanned: shThemeMDUltra.css
2017-07-11-05:08:17 Scanned: project.pbxproj
2017-07-11-05:08:17 Scanned: shThemeEmacs.css
2017-07-11-05:08:18 Scanned: shThemeFadeToGrey.css
2017-07-11-05:08:18 Scanned: shThemeDjango.css
2017-07-11-05:08:18 Scanned: shThemeMidnight.css
2017-07-11-05:08:18 Scanned: shCoreFadeToGrey.css
2017-07-11-05:08:18 Scanned: shBrushCpp.js
2017-07-11-05:08:18 Scanned: shAutoloader.js
2017-07-11-05:08:18 Scanned: shCoreRDark.css
2017-07-11-05:08:18 Scanned: shLegacy.js
2017-07-11-05:08:18 Scanned: child_node.htm
2017-07-11-05:08:18 Scanned: array.htm
2017-07-11-05:08:18 Scanned: basic_parser.htm
2017-07-11-05:08:18 Scanned: simple_write.htm
2017-07-11-05:08:19 Scanned: shCore.js
2017-07-11-05:08:20 Scanned: wallace.pbxuser
2017-07-11-05:08:29 Scanned: UserI...State.xcuserstate
2017-07-11-05:08:34 Scanned: Documentation.pdf
2017-07-11-05:08:34 Scanning done.
2017-07-11-05:08:34 Scan statistics: 255 files scanned in 29s.
2017-07-11-05:08:34 Scan options:    licenses, copyrights with 8 process(es).
2017-07-11-05:08:34 Scanning speed:  9.4 files per sec.
2017-07-11-05:08:34 Scanning time:   27s.
2017-07-11-05:08:34 Indexing time:   1s.
2017-07-11-05:08:34 Saving results.
