2017-06-28-09:45:09 Scanning files for: licenses, copyrights with 8 process(es)...
2017-06-28-09:45:09 Building license detection index...
2017-06-28-01:47:32 Done.
2017-06-28-01:48:04 Scanned: unity_output_Spy.c
2017-06-28-01:48:04 Scanned: main
2017-06-28-01:48:04 Scanned: unity_fixture.c
2017-06-28-01:48:04 Scanned: unity_fixt...TestRunner.c
2017-06-28-01:48:04 Scanned: AllTests.c
2017-06-28-01:48:04 Scanned: Makefile
2017-06-28-01:48:04 Scanned: unity_internals.h
2017-06-28-01:48:05 Scanned: license.txt
2017-06-28-01:48:05 Scanned: unity_fixture_Test.c
2017-06-28-01:48:05 Scanned: UnityHelp...iptsGuide.md
2017-06-28-01:48:05 Scanned: package.json
2017-06-28-01:48:05 Scanned: ThrowTheS...gStandard.md
2017-06-28-01:48:05 Scanned: UnityConf...tionGuide.md
2017-06-28-01:48:05 Scanned: .editorconfig
2017-06-28-01:48:05 Scanned: .npmignore
2017-06-28-01:48:05 Scanned: UnityGett...rtedGuide.md
2017-06-28-01:48:05 Scanned: spec_tests.json
2017-06-28-01:48:05 Scanned: README.md
2017-06-28-01:48:05 Scanned: cjson-utils-tests.json
2017-06-28-01:48:06 Scanned: test9
2017-06-28-01:48:06 Scanned: test7.expected
2017-06-28-01:48:06 Scanned: test5
2017-06-28-01:48:06 Scanned: UnityAsse...Reference.md
2017-06-28-01:48:06 Scanned: test10.expected
2017-06-28-01:48:06 Scanned: test11.expected
2017-06-28-01:48:06 Scanned: test5.expected
2017-06-28-01:48:06 Scanned: test7
2017-06-28-01:48:06 Scanned: test10
2017-06-28-01:48:06 Scanned: test9.expected
2017-06-28-01:48:06 Scanned: test11
2017-06-28-01:48:06 Scanned: test8.expected
2017-06-28-01:48:06 Scanned: test1
2017-06-28-01:48:06 Scanned: test1.expected
2017-06-28-01:48:06 Scanned: test6
2017-06-28-01:48:06 Scanned: test2.expected
2017-06-28-01:48:06 Scanned: test4
2017-06-28-01:48:06 Scanned: tests.json
2017-06-28-01:48:06 Scanned: test3.expected
2017-06-28-01:48:06 Scanned: test3
2017-06-28-01:48:06 Scanned: test2
2017-06-28-01:48:06 Scanned: test8
2017-06-28-01:48:06 Scanned: cJSONConfig.cmake.in
2017-06-28-01:48:06 Scanned: libcjson_utils.pc.in
2017-06-28-01:48:06 Scanned: cJSONConf...ion.cmake.in
2017-06-28-01:48:06 Scanned: test4.expected
2017-06-28-01:48:06 Scanned: CONTRIBUTING.md
2017-06-28-01:48:06 Scanned: libcjson.pc.in
2017-06-28-01:48:07 Scanned: unity.h
2017-06-28-01:48:08 Scanned: UnityAsse...lyFraming.pdf
2017-06-28-01:48:17 Scanned: testunity.c
2017-06-28-01:48:17 Scanning done.
2017-06-28-01:48:17 Scan statistics: 247 files scanned in 187s.
2017-06-28-01:48:17 Scan options:    licenses, copyrights with 8 process(es).
2017-06-28-01:48:17 Scanning speed:  5.57 files per sec.
2017-06-28-01:48:17 Scanning time:   44s.
2017-06-28-01:48:17 Indexing time:   142s.
2017-06-28-01:48:17 Saving results.
