2017-06-23-10:06:34 Scanning files for: licenses, copyrights with 8 process(es)...
2017-06-23-10:06:34 Building license detection index...
2017-06-23-02:07:27 Done.
2017-06-23-02:07:30 Scanned: JSON_FAIL_SAFE.cpp
2017-06-23-02:07:30 Scanned: JSON_ASSERT_SAFE.h
2017-06-23-02:07:30 Scanned: isValidMember.h
2017-06-23-02:07:30 Scanned: json_decode64.cpp
2017-06-23-02:07:30 Scanned: json_decode64.h
2017-06-23-02:07:30 Scanned: _ftoa.h
2017-06-23-02:07:30 Scanned: json_encode64.h
2017-06-23-02:07:30 Scanned: JSON_ASSERT.h
2017-06-23-02:07:30 Scanned: json_encode64.cpp
2017-06-23-02:07:30 Scanned: validyMacros.h%7E
2017-06-23-02:07:30 Scanned: _uitoa.h
2017-06-23-02:07:31 Scanned: getLenSize.h
2017-06-23-02:07:31 Scanned: _itoa.h
2017-06-23-02:07:31 Scanned: isNumeric.h
2017-06-23-02:07:31 Scanned: _ftoa.cpp
2017-06-23-02:07:31 Scanned: _areFloatsEqual.cpp
2017-06-23-02:07:31 Scanned: _areFloatsEqual.h
2017-06-23-02:07:31 Scanned: getLenSize.cpp
2017-06-23-02:07:31 Scanned: _uitoa.cpp
2017-06-23-02:07:31 Scanned: _atof.h
2017-06-23-02:07:31 Scanned: jsonSingleton.h
2017-06-23-02:07:31 Scanned: ._JSONWorker.cpp
2017-06-23-02:07:31 Scanned: _itoa.cpp
2017-06-23-02:07:31 Scanned: ._JSONValidator.h
2017-06-23-02:07:31 Scanned: jsonSingleton.cpp
2017-06-23-02:07:31 Scanned: ._JSONGlobals.h
2017-06-23-02:07:31 Scanned: _atof.cpp
2017-06-23-02:07:31 Scanned: JSONStats.h
2017-06-23-02:07:31 Scanned: JSON_Base64.h
2017-06-23-02:07:31 Scanned: JSONPreparse.cpp
2017-06-23-02:07:31 Scanned: JSONNode.cpp
2017-06-23-02:07:31 Scanned: ._JSONNode_Mutex.cpp
2017-06-23-02:07:31 Scanned: ._libjson.cpp
2017-06-23-02:07:31 Scanned: ._JSONAllocator.h
2017-06-23-02:07:31 Scanned: JSONDefs.h
2017-06-23-02:07:31 Scanned: ._JSON_Base64.h
2017-06-23-02:07:31 Scanned: ._JSONSharedString.h
2017-06-23-02:07:31 Scanned: isNumeric.cpp
2017-06-23-02:07:32 Scanned: isValidNumber.cpp
2017-06-23-02:07:32 Scanned: JSONMemory.cpp
2017-06-23-02:07:32 Scanned: JSONIterators.cpp
2017-06-23-02:07:32 Scanned: ._JSONChildren.h
2017-06-23-02:07:32 Scanned: JSONValidator.h
2017-06-23-02:07:32 Scanned: ._JSONNode.h
2017-06-23-02:07:32 Scanned: ._JSONMemory.h
2017-06-23-02:07:32 Scanned: ._JSONPreparse.cpp
2017-06-23-02:07:32 Scanned: ._JSONSingleton.h
2017-06-23-02:07:32 Scanned: JSONChildren.cpp
2017-06-23-02:07:32 Scanned: JSONAllocator.cpp
2017-06-23-02:07:32 Scanned: JSONStream.cpp
2017-06-23-02:07:32 Scanned: ._JSONStats.h
2017-06-23-02:07:32 Scanned: ._JSONDefs.h
2017-06-23-02:07:32 Scanned: ._JSONStream.cpp
2017-06-23-02:07:32 Scanned: JSONAllocator.h
2017-06-23-02:07:32 Scanned: ._JSONDefs
2017-06-23-02:07:32 Scanned: JSONDebug.h
2017-06-23-02:07:32 Scanned: ._internalJSONNode.cpp
2017-06-23-02:07:32 Scanned: JSONWorker.h
2017-06-23-02:07:32 Scanned: ._JSONChildren.cpp
2017-06-23-02:07:32 Scanned: JSONDebug.cpp
2017-06-23-02:07:32 Scanned: ._NumberToString.h
2017-06-23-02:07:32 Scanned: JSONSharedString.h
2017-06-23-02:07:32 Scanned: ._JSONMemory.cpp
2017-06-23-02:07:32 Scanned: NumberToString.h
2017-06-23-02:07:32 Scanned: JSONSingleton.h
2017-06-23-02:07:32 Scanned: JSONMemoryPool.h
2017-06-23-02:07:32 Scanned: JSONNode.h
2017-06-23-02:07:32 Scanned: ._JSONNode.cpp
2017-06-23-02:07:32 Scanned: libjson.cpp
2017-06-23-02:07:32 Scanned: ._JSONStream.h
2017-06-23-02:07:32 Scanned: JSONMemory.h
2017-06-23-02:07:32 Scanned: JSONNode_Mutex.cpp
2017-06-23-02:07:32 Scanned: JSONPreparse.h
2017-06-23-02:07:32 Scanned: ._JSONDebug.h
2017-06-23-02:07:32 Scanned: JSONGlobals.h
2017-06-23-02:07:32 Scanned: ._internalJSONNode.h
2017-06-23-02:07:32 Scanned: ._JSONAllocator.cpp
2017-06-23-02:07:32 Scanned: ._JSONMemoryPool.h
2017-06-23-02:07:33 Scanned: ._JSONIterators.cpp
2017-06-23-02:07:33 Scanned: JSONWriter.cpp
2017-06-23-02:07:33 Scanned: JSONDefs.h%7E
2017-06-23-02:07:33 Scanned: ._JSONWriter.cpp
2017-06-23-02:07:33 Scanned: ._JSONWorker.h
2017-06-23-02:07:33 Scanned: ._JSONDebug.cpp
2017-06-23-02:07:33 Scanned: JSONStream.h
2017-06-23-02:07:33 Scanned: ._JSONPreparse.h
2017-06-23-02:07:33 Scanned: JSONDefs
2017-06-23-02:07:33 Scanned: JSONValidator.cpp
2017-06-23-02:07:33 Scanned: ._Unknown_C.h
2017-06-23-02:07:33 Scanned: NumberToString.h%7E
2017-06-23-02:07:33 Scanned: Visual_C.h
2017-06-23-02:07:33 Scanned: ._Visual_C.h
2017-06-23-02:07:33 Scanned: Strings_Defs.h
2017-06-23-02:07:33 Scanned: ._GNU_C.h
2017-06-23-02:07:33 Scanned: ._Strings_Defs.h
2017-06-23-02:07:33 Scanned: Unknown_C.h
2017-06-23-02:07:33 Scanned: ._libbase64%2B%2B
2017-06-23-02:07:33 Scanned: ._mempool%2B%2B
2017-06-23-02:07:33 Scanned: mempool%2B%2B
2017-06-23-02:07:33 Scanned: libbase64%2B%2B
2017-06-23-02:07:33 Scanned: JSONChildren.h
2017-06-23-02:07:33 Scanned: GNU_C.h
2017-06-23-02:07:33 Scanned: ._mempool.h
2017-06-23-02:07:33 Scanned: ._libbase64%2B%2B.h
2017-06-23-02:07:33 Scanned: internalJSONNode.h
2017-06-23-02:07:33 Scanned: TestSharedString.cpp
2017-06-23-02:07:33 Scanned: TestInequality.cpp
2017-06-23-02:07:34 Scanned: TestFunctions.cpp
2017-06-23-02:07:34 Scanned: libbase64%2B%2B.h
2017-06-23-02:07:34 Scanned: main.cpp
2017-06-23-02:07:34 Scanned: TestValidator.cpp
2017-06-23-02:07:34 Scanned: TestNamespace.cpp
2017-06-23-02:07:34 Scanned: internalJSONNode.cpp
2017-06-23-02:07:34 Scanned: TestSuite2Creator.php
2017-06-23-02:07:34 Scanned: TestCtors.cpp
2017-06-23-02:07:34 Scanned: TestEquality.cpp
2017-06-23-02:07:34 Scanned: TestSuite.h%7E
2017-06-23-02:07:34 Scanned: TestString.cpp
2017-06-23-02:07:34 Scanned: TestMutex.cpp
2017-06-23-02:07:34 Scanned: JSONWorker.cpp
2017-06-23-02:07:34 Scanned: RunTestSuite2.h
2017-06-23-02:07:34 Scanned: UStringTest.h
2017-06-23-02:07:34 Scanned: TestChildren.cpp
2017-06-23-02:07:34 Scanned: TestStreams.cpp
2017-06-23-02:07:34 Scanned: UnitTest.cpp
2017-06-23-02:07:34 Scanned: TestSuite.cpp
2017-06-23-02:07:34 Scanned: TestBinary.cpp
2017-06-23-02:07:34 Scanned: TestConverters.cpp
2017-06-23-02:07:34 Scanned: main.cpp%7E
2017-06-23-02:07:34 Scanned: TestWriter.cpp
2017-06-23-02:07:34 Scanned: TestSuite.h
2017-06-23-02:07:34 Scanned: TestSuite.1
2017-06-23-02:07:34 Scanned: StringTest.h
2017-06-23-02:07:34 Scanned: Checklist.txt
2017-06-23-02:07:35 Scanned: TestComments.cpp
2017-06-23-02:07:35 Scanned: RunTestSuite2.cpp
2017-06-23-02:07:35 Scanned: UnitTest.h
2017-06-23-02:07:35 Scanned: makefile
2017-06-23-02:07:35 Scanned: TestRefCounting.cpp
2017-06-23-02:07:35 Scanned: Benchmark
2017-06-23-02:07:35 Scanned: TestSuite.xcodeproj
2017-06-23-02:07:35 Scanned: All
2017-06-23-02:07:35 Scanned: TestString.cpp%7E
2017-06-23-02:07:35 Scanned: makefile
2017-06-23-02:07:35 Scanned: ._wallace.mode1v3
2017-06-23-02:07:35 Scanned: TestInspectors.cpp
2017-06-23-02:07:35 Scanned: ._xcuserdata
2017-06-23-02:07:35 Scanned: ._project.xcworkspace
2017-06-23-02:07:35 Scanned: TestAssign.cpp
2017-06-23-02:07:35 Scanned: ._wallace.pbxuser
2017-06-23-02:07:35 Scanned: project.xcworkspace
2017-06-23-02:07:35 Scanned: xcuserdata
2017-06-23-02:07:35 Scanned: ._xcuserdata
2017-06-23-02:07:35 Scanned: contents.xcworkspacedata
2017-06-23-02:07:35 Scanned: xcuserdata
2017-06-23-02:07:35 Scanned: ._wallace.xcuserdatad
2017-06-23-02:07:35 Scanned: wallace.xcuserdatad
2017-06-23-02:07:35 Scanned: TestIterators.cpp
2017-06-23-02:07:35 Scanned: Works...tings.xcsettings
2017-06-23-02:07:35 Scanned: ._wallace.xcuserdatad
2017-06-23-02:07:35 Scanned: main.cpp
2017-06-23-02:07:35 Scanned: wallace.xcuserdatad
2017-06-23-02:07:35 Scanned: ._xcschemes
2017-06-23-02:07:35 Scanned: ._xcdebugger
2017-06-23-02:07:35 Scanned: xcschemes
2017-06-23-02:07:35 Scanned: xcdebugger
2017-06-23-02:07:35 Scanned: mempool.h
2017-06-23-02:07:35 Scanned: xcschememanagement.plist
2017-06-23-02:07:35 Scanned: ._xcsche...nagement.plist
2017-06-23-02:07:35 Scanned: ._TestSuite.xcscheme
2017-06-23-02:07:35 Scanned: TestSuite.xcscheme
2017-06-23-02:07:36 Scanned: Options.txt
2017-06-23-02:07:36 Scanned: Library+Interface
2017-06-23-02:07:36 Scanned: C%2B%2B+Interface
2017-06-23-02:07:36 Scanned: main.cpp
2017-06-23-02:07:36 Scanned: Breakpoints.xcbkptlist
2017-06-23-02:07:36 Scanned: child_node.htm
2017-06-23-02:07:36 Scanned: array.htm
2017-06-23-02:07:36 Scanned: styles
2017-06-23-02:07:36 Scanned: scripts
2017-06-23-02:07:36 Scanned: basic_parser.htm
2017-06-23-02:07:37 Scanned: simple_write.htm
2017-06-23-02:07:37 Scanned: shThemeEclipse.css
2017-06-23-02:07:37 Scanned: shCoreEmacs.css
2017-06-23-02:07:37 Scanned: shCoreMidnight.css
2017-06-23-02:07:38 Scanned: shThemeRDark.css
2017-06-23-02:07:38 Scanned: wallace.mode1v3
2017-06-23-02:07:38 Scanned: shCore.css
2017-06-23-02:07:38 Scanned: shCoreDefault.css
2017-06-23-02:07:38 Scanned: shCoreMDUltra.css
2017-06-23-02:07:38 Scanned: shThemeDefault.css
2017-06-23-02:07:38 Scanned: shCoreEclipse.css
2017-06-23-02:07:39 Scanned: shCoreDjango.css
2017-06-23-02:07:39 Scanned: shThemeMDUltra.css
2017-06-23-02:07:39 Scanned: shThemeFadeToGrey.css
2017-06-23-02:07:39 Scanned: shThemeEmacs.css
2017-06-23-02:07:39 Scanned: project.pbxproj
2017-06-23-02:07:39 Scanned: shThemeDjango.css
2017-06-23-02:07:39 Scanned: shCoreFadeToGrey.css
2017-06-23-02:07:39 Scanned: shThemeMidnight.css
2017-06-23-02:07:39 Scanned: shBrushCpp.js
2017-06-23-02:07:40 Scanned: shCoreRDark.css
2017-06-23-02:07:40 Scanned: shAutoloader.js
2017-06-23-02:07:40 Scanned: shLegacy.js
2017-06-23-02:07:40 Scanned: child_node.htm
2017-06-23-02:07:40 Scanned: array.htm
2017-06-23-02:07:40 Scanned: simple_write.htm
2017-06-23-02:07:40 Scanned: basic_parser.htm
2017-06-23-02:07:41 Scanned: shCore.js
2017-06-23-02:07:42 Scanned: wallace.pbxuser
2017-06-23-02:07:54 Scanned: UserI...State.xcuserstate
2017-06-23-02:08:00 Scanned: Documentation.pdf
2017-06-23-02:08:00 Scanning done.
2017-06-23-02:08:00 Scan statistics: 255 files scanned in 86s.
2017-06-23-02:08:00 Scan options:    licenses, copyrights with 8 process(es).
2017-06-23-02:08:00 Scanning speed:  7.64 files per sec.
2017-06-23-02:08:00 Scanning time:   33s.
2017-06-23-02:08:00 Indexing time:   52s.
2017-06-23-02:08:00 Saving results.
