2017-07-11-09:20:02 Scanning files for: licenses, copyrights with 8 process(es)...
2017-07-11-09:20:02 Building license detection index...
2017-07-11-01:20:10 Done.
2017-07-11-01:20:19 Scanned: JSONSharedString.h
2017-07-11-01:20:19 Scanned: ._NumberToString.h
2017-07-11-01:20:19 Scanned: ._JSONMemory.cpp
2017-07-11-01:20:19 Scanned: NumberToString.h
2017-07-11-01:20:19 Scanned: JSONMemory.h
2017-07-11-01:20:19 Scanned: libjson.cpp
2017-07-11-01:20:19 Scanned: JSONSingleton.h
2017-07-11-01:20:19 Scanned: ._JSONNode.cpp
2017-07-11-01:20:19 Scanned: ._JSONStream.h
2017-07-11-01:20:19 Scanned: JSONMemoryPool.h
2017-07-11-01:20:19 Scanned: JSONNode_Mutex.cpp
2017-07-11-01:20:19 Scanned: JSONPreparse.h
2017-07-11-01:20:19 Scanned: ._JSONDebug.h
2017-07-11-01:20:19 Scanned: JSONGlobals.h
2017-07-11-01:20:19 Scanned: ._internalJSONNode.h
2017-07-11-01:20:19 Scanned: ._JSONAllocator.cpp
2017-07-11-01:20:19 Scanned: ._JSONMemoryPool.h
2017-07-11-01:20:19 Scanned: ._JSONIterators.cpp
2017-07-11-01:20:19 Scanned: JSONWriter.cpp
2017-07-11-01:20:19 Scanned: JSONValidator.cpp
2017-07-11-01:20:19 Scanned: ._JSONWriter.cpp
2017-07-11-01:20:19 Scanned: ._JSONWorker.h
2017-07-11-01:20:19 Scanned: ._JSONDebug.cpp
2017-07-11-01:20:19 Scanned: JSONStream.h
2017-07-11-01:20:19 Scanned: ._JSONPreparse.h
2017-07-11-01:20:19 Scanned: JSONDefs
2017-07-11-01:20:19 Scanned: ._Unknown_C.h
2017-07-11-01:20:19 Scanned: Visual_C.h
2017-07-11-01:20:19 Scanned: Strings_Defs.h
2017-07-11-01:20:19 Scanned: ._Visual_C.h
2017-07-11-01:20:19 Scanned: JSONChildren.h
2017-07-11-01:20:19 Scanned: GNU_C.h
2017-07-11-01:20:19 Scanned: ._GNU_C.h
2017-07-11-01:20:19 Scanned: ._Strings_Defs.h
2017-07-11-01:20:19 Scanned: Unknown_C.h
2017-07-11-01:20:19 Scanned: ._libbase64%2B%2B
2017-07-11-01:20:19 Scanned: ._mempool%2B%2B
2017-07-11-01:20:19 Scanned: mempool%2B%2B
2017-07-11-01:20:19 Scanned: internalJSONNode.h
2017-07-11-01:20:19 Scanned: libbase64%2B%2B
2017-07-11-01:20:19 Scanned: ._mempool.h
2017-07-11-01:20:19 Scanned: JSONDefs.h%7E
2017-07-11-01:20:19 Scanned: ._libbase64%2B%2B.h
2017-07-11-01:20:20 Scanned: TestInequality.cpp
2017-07-11-01:20:20 Scanned: internalJSONNode.cpp
2017-07-11-01:20:20 Scanned: TestSharedString.cpp
2017-07-11-01:20:20 Scanned: NumberToString.h%7E
2017-07-11-01:20:20 Scanned: libbase64%2B%2B.h
2017-07-11-01:20:20 Scanned: TestFunctions.cpp
2017-07-11-01:20:20 Scanned: TestValidator.cpp
2017-07-11-01:20:20 Scanned: TestSuite2Creator.php
2017-07-11-01:20:20 Scanned: JSONWorker.cpp
2017-07-11-01:20:20 Scanned: TestNamespace.cpp
2017-07-11-01:20:20 Scanned: main.cpp
2017-07-11-01:20:20 Scanned: TestEquality.cpp
2017-07-11-01:20:20 Scanned: TestCtors.cpp
2017-07-11-01:20:20 Scanned: TestSuite.h%7E
2017-07-11-01:20:20 Scanned: TestString.cpp
2017-07-11-01:20:20 Scanned: RunTestSuite2.h
2017-07-11-01:20:20 Scanned: TestMutex.cpp
2017-07-11-01:20:20 Scanned: TestChildren.cpp
2017-07-11-01:20:20 Scanned: UStringTest.h
2017-07-11-01:20:20 Scanned: TestStreams.cpp
2017-07-11-01:20:20 Scanned: TestSuite.cpp
2017-07-11-01:20:20 Scanned: UnitTest.cpp
2017-07-11-01:20:20 Scanned: TestBinary.cpp
2017-07-11-01:20:20 Scanned: TestConverters.cpp
2017-07-11-01:20:20 Scanned: main.cpp%7E
2017-07-11-01:20:20 Scanned: TestWriter.cpp
2017-07-11-01:20:20 Scanned: TestSuite.h
2017-07-11-01:20:20 Scanned: StringTest.h
2017-07-11-01:20:20 Scanned: TestSuite.1
2017-07-11-01:20:20 Scanned: Checklist.txt
2017-07-11-01:20:20 Scanned: RunTestSuite2.cpp
2017-07-11-01:20:20 Scanned: TestComments.cpp
2017-07-11-01:20:20 Scanned: UnitTest.h
2017-07-11-01:20:20 Scanned: TestRefCounting.cpp
2017-07-11-01:20:20 Scanned: Benchmark
2017-07-11-01:20:20 Scanned: makefile
2017-07-11-01:20:20 Scanned: TestSuite.xcodeproj
2017-07-11-01:20:20 Scanned: All
2017-07-11-01:20:21 Scanned: makefile
2017-07-11-01:20:21 Scanned: TestInspectors.cpp
2017-07-11-01:20:21 Scanned: TestString.cpp%7E
2017-07-11-01:20:21 Scanned: ._wallace.mode1v3
2017-07-11-01:20:21 Scanned: ._xcuserdata
2017-07-11-01:20:21 Scanned: ._project.xcworkspace
2017-07-11-01:20:21 Scanned: TestAssign.cpp
2017-07-11-01:20:21 Scanned: ._wallace.pbxuser
2017-07-11-01:20:21 Scanned: project.xcworkspace
2017-07-11-01:20:21 Scanned: xcuserdata
2017-07-11-01:20:21 Scanned: ._xcuserdata
2017-07-11-01:20:21 Scanned: contents.xcworkspacedata
2017-07-11-01:20:21 Scanned: xcuserdata
2017-07-11-01:20:21 Scanned: ._wallace.xcuserdatad
2017-07-11-01:20:21 Scanned: wallace.xcuserdatad
2017-07-11-01:20:21 Scanned: Works...tings.xcsettings
2017-07-11-01:20:21 Scanned: mempool.h
2017-07-11-01:20:21 Scanned: TestIterators.cpp
2017-07-11-01:20:21 Scanned: wallace.xcuserdatad
2017-07-11-01:20:21 Scanned: main.cpp
2017-07-11-01:20:21 Scanned: ._wallace.xcuserdatad
2017-07-11-01:20:21 Scanned: xcschemes
2017-07-11-01:20:21 Scanned: ._xcdebugger
2017-07-11-01:20:21 Scanned: ._xcschemes
2017-07-11-01:20:21 Scanned: xcdebugger
2017-07-11-01:20:21 Scanned: ._xcsche...nagement.plist
2017-07-11-01:20:21 Scanned: xcschememanagement.plist
2017-07-11-01:20:21 Scanned: ._TestSuite.xcscheme
2017-07-11-01:20:21 Scanned: TestSuite.xcscheme
2017-07-11-01:20:21 Scanned: Breakpoints.xcbkptlist
2017-07-11-01:20:21 Scanned: Library+Interface
2017-07-11-01:20:21 Scanned: C%2B%2B+Interface
2017-07-11-01:20:21 Scanned: Options.txt
2017-07-11-01:20:21 Scanned: child_node.htm
2017-07-11-01:20:21 Scanned: main.cpp
2017-07-11-01:20:22 Scanned: array.htm
2017-07-11-01:20:22 Scanned: styles
2017-07-11-01:20:22 Scanned: scripts
2017-07-11-01:20:22 Scanned: simple_write.htm
2017-07-11-01:20:22 Scanned: basic_parser.htm
2017-07-11-01:20:22 Scanned: shThemeEclipse.css
2017-07-11-01:20:22 Scanned: shCoreEmacs.css
2017-07-11-01:20:22 Scanned: shCoreMidnight.css
2017-07-11-01:20:22 Scanned: shThemeRDark.css
2017-07-11-01:20:22 Scanned: shCore.css
2017-07-11-01:20:22 Scanned: wallace.mode1v3
2017-07-11-01:20:23 Scanned: shCoreDefault.css
2017-07-11-01:20:23 Scanned: shCoreMDUltra.css
2017-07-11-01:20:23 Scanned: shCoreDjango.css
2017-07-11-01:20:23 Scanned: shCoreEclipse.css
2017-07-11-01:20:23 Scanned: shThemeDefault.css
2017-07-11-01:20:23 Scanned: shThemeMDUltra.css
2017-07-11-01:20:23 Scanned: shThemeEmacs.css
2017-07-11-01:20:23 Scanned: shThemeFadeToGrey.css
2017-07-11-01:20:23 Scanned: shThemeDjango.css
2017-07-11-01:20:23 Scanned: project.pbxproj
2017-07-11-01:20:23 Scanned: shCoreFadeToGrey.css
2017-07-11-01:20:23 Scanned: shThemeMidnight.css
2017-07-11-01:20:24 Scanned: shAutoloader.js
2017-07-11-01:20:24 Scanned: shCoreRDark.css
2017-07-11-01:20:24 Scanned: shLegacy.js
2017-07-11-01:20:24 Scanned: child_node.htm
2017-07-11-01:20:24 Scanned: shBrushCpp.js
2017-07-11-01:20:24 Scanned: array.htm
2017-07-11-01:20:24 Scanned: simple_write.htm
2017-07-11-01:20:24 Scanned: basic_parser.htm
2017-07-11-01:20:25 Scanned: shCore.js
2017-07-11-01:20:26 Scanned: wallace.pbxuser
2017-07-11-01:20:34 Scanned: UserI...State.xcuserstate
2017-07-11-01:20:38 Scanned: Documentation.pdf
2017-07-11-01:20:38 Scanning done.
2017-07-11-01:20:38 Scan statistics: 255 files scanned in 36s.
2017-07-11-01:20:38 Scan options:    licenses, copyrights with 8 process(es).
2017-07-11-01:20:38 Scanning speed:  9.0 files per sec.
2017-07-11-01:20:38 Scanning time:   28s.
2017-07-11-01:20:38 Indexing time:   8s.
2017-07-11-01:20:38 Saving results.
