2017-06-23-09:30:15 Scanning files for: licenses, copyrights with 8 process(es)...
2017-06-23-09:30:15 Building license detection index...
2017-06-23-01:31:07 Done.
2017-06-23-01:31:09 Scanned: JSON_FAIL_SAFE.cpp
2017-06-23-01:31:09 Scanned: JSON_ASSERT_SAFE.cpp
2017-06-23-01:31:09 Scanned: json_decode64.h
2017-06-23-01:31:09 Scanned: json_encode64.h
2017-06-23-01:31:09 Scanned: _ftoa.h
2017-06-23-01:31:09 Scanned: json_decode64.cpp
2017-06-23-01:31:09 Scanned: json_encode64.cpp
2017-06-23-01:31:09 Scanned: _uitoa.h
2017-06-23-01:31:10 Scanned: getLenSize.h
2017-06-23-01:31:10 Scanned: _areFloatsEqual.cpp
2017-06-23-01:31:10 Scanned: _ftoa.cpp
2017-06-23-01:31:10 Scanned: validyMacros.h%7E
2017-06-23-01:31:10 Scanned: isNumeric.h
2017-06-23-01:31:10 Scanned: _uitoa.cpp
2017-06-23-01:31:10 Scanned: getLenSize.cpp
2017-06-23-01:31:10 Scanned: _areFloatsEqual.h
2017-06-23-01:31:10 Scanned: _itoa.cpp
2017-06-23-01:31:10 Scanned: _atof.h
2017-06-23-01:31:10 Scanned: jsonSingleton.h
2017-06-23-01:31:10 Scanned: ._JSONWorker.cpp
2017-06-23-01:31:10 Scanned: ._JSONValidator.h
2017-06-23-01:31:10 Scanned: jsonSingleton.cpp
2017-06-23-01:31:10 Scanned: _itoa.h
2017-06-23-01:31:10 Scanned: ._JSONGlobals.h
2017-06-23-01:31:10 Scanned: _atof.cpp
2017-06-23-01:31:10 Scanned: JSONStats.h
2017-06-23-01:31:10 Scanned: JSONDefs.h
2017-06-23-01:31:10 Scanned: JSON_Base64.h
2017-06-23-01:31:10 Scanned: ._JSONNode_Mutex.cpp
2017-06-23-01:31:10 Scanned: JSONNode.cpp
2017-06-23-01:31:10 Scanned: JSONPreparse.cpp
2017-06-23-01:31:10 Scanned: ._libjson.cpp
2017-06-23-01:31:10 Scanned: ._JSONAllocator.h
2017-06-23-01:31:10 Scanned: ._JSON_Base64.h
2017-06-23-01:31:10 Scanned: ._JSONSharedString.h
2017-06-23-01:31:10 Scanned: isNumeric.cpp
2017-06-23-01:31:10 Scanned: JSONMemory.cpp
2017-06-23-01:31:11 Scanned: isValidNumber.cpp
2017-06-23-01:31:11 Scanned: JSONIterators.cpp
2017-06-23-01:31:11 Scanned: JSONValidator.h
2017-06-23-01:31:11 Scanned: ._JSONChildren.h
2017-06-23-01:31:11 Scanned: ._JSONNode.h
2017-06-23-01:31:11 Scanned: ._JSONMemory.h
2017-06-23-01:31:11 Scanned: JSONAllocator.cpp
2017-06-23-01:31:11 Scanned: ._JSONPreparse.cpp
2017-06-23-01:31:11 Scanned: ._JSONSingleton.h
2017-06-23-01:31:11 Scanned: ._JSONStats.h
2017-06-23-01:31:11 Scanned: JSONChildren.cpp
2017-06-23-01:31:11 Scanned: JSONStream.cpp
2017-06-23-01:31:11 Scanned: ._JSONDefs.h
2017-06-23-01:31:11 Scanned: ._JSONStream.cpp
2017-06-23-01:31:11 Scanned: JSONAllocator.h
2017-06-23-01:31:11 Scanned: ._JSONDefs
2017-06-23-01:31:11 Scanned: JSONDebug.h
2017-06-23-01:31:11 Scanned: ._internalJSONNode.cpp
2017-06-23-01:31:11 Scanned: JSONWorker.h
2017-06-23-01:31:11 Scanned: ._JSONChildren.cpp
2017-06-23-01:31:11 Scanned: JSONDebug.cpp
2017-06-23-01:31:11 Scanned: JSONSharedString.h
2017-06-23-01:31:11 Scanned: ._NumberToString.h
2017-06-23-01:31:11 Scanned: NumberToString.h
2017-06-23-01:31:11 Scanned: ._JSONMemory.cpp
2017-06-23-01:31:11 Scanned: JSONSingleton.h
2017-06-23-01:31:11 Scanned: libjson.cpp
2017-06-23-01:31:11 Scanned: JSONNode.h
2017-06-23-01:31:11 Scanned: ._JSONNode.cpp
2017-06-23-01:31:11 Scanned: JSONMemoryPool.h
2017-06-23-01:31:11 Scanned: JSONNode_Mutex.cpp
2017-06-23-01:31:11 Scanned: ._JSONStream.h
2017-06-23-01:31:11 Scanned: JSONGlobals.h
2017-06-23-01:31:11 Scanned: JSONMemory.h
2017-06-23-01:31:11 Scanned: ._JSONDebug.h
2017-06-23-01:31:11 Scanned: JSONPreparse.h
2017-06-23-01:31:11 Scanned: JSONValidator.cpp
2017-06-23-01:31:11 Scanned: ._internalJSONNode.h
2017-06-23-01:31:11 Scanned: ._JSONAllocator.cpp
2017-06-23-01:31:11 Scanned: ._JSONMemoryPool.h
2017-06-23-01:31:11 Scanned: ._JSONIterators.cpp
2017-06-23-01:31:11 Scanned: ._JSONWriter.cpp
2017-06-23-01:31:11 Scanned: ._JSONWorker.h
2017-06-23-01:31:11 Scanned: JSONWriter.cpp
2017-06-23-01:31:11 Scanned: JSONStream.h
2017-06-23-01:31:11 Scanned: ._JSONDebug.cpp
2017-06-23-01:31:11 Scanned: JSONDefs.h%7E
2017-06-23-01:31:11 Scanned: ._JSONPreparse.h
2017-06-23-01:31:11 Scanned: JSONDefs
2017-06-23-01:31:11 Scanned: ._Unknown_C.h
2017-06-23-01:31:12 Scanned: Visual_C.h
2017-06-23-01:31:12 Scanned: ._Visual_C.h
2017-06-23-01:31:12 Scanned: NumberToString.h%7E
2017-06-23-01:31:12 Scanned: Strings_Defs.h
2017-06-23-01:31:12 Scanned: ._GNU_C.h
2017-06-23-01:31:12 Scanned: ._Strings_Defs.h
2017-06-23-01:31:12 Scanned: Unknown_C.h
2017-06-23-01:31:12 Scanned: ._libbase64%2B%2B
2017-06-23-01:31:12 Scanned: ._mempool%2B%2B
2017-06-23-01:31:12 Scanned: mempool%2B%2B
2017-06-23-01:31:12 Scanned: libbase64%2B%2B
2017-06-23-01:31:12 Scanned: GNU_C.h
2017-06-23-01:31:12 Scanned: ._mempool.h
2017-06-23-01:31:12 Scanned: ._libbase64%2B%2B.h
2017-06-23-01:31:12 Scanned: JSONChildren.h
2017-06-23-01:31:12 Scanned: TestInequality.cpp
2017-06-23-01:31:12 Scanned: internalJSONNode.h
2017-06-23-01:31:12 Scanned: TestSharedString.cpp
2017-06-23-01:31:12 Scanned: libbase64%2B%2B.h
2017-06-23-01:31:12 Scanned: internalJSONNode.cpp
2017-06-23-01:31:12 Scanned: TestFunctions.cpp
2017-06-23-01:31:12 Scanned: TestSuite2Creator.php
2017-06-23-01:31:12 Scanned: TestNamespace.cpp
2017-06-23-01:31:12 Scanned: TestValidator.cpp
2017-06-23-01:31:12 Scanned: main.cpp
2017-06-23-01:31:12 Scanned: JSONWorker.cpp
2017-06-23-01:31:12 Scanned: TestEquality.cpp
2017-06-23-01:31:13 Scanned: TestCtors.cpp
2017-06-23-01:31:13 Scanned: TestString.cpp
2017-06-23-01:31:13 Scanned: RunTestSuite2.h
2017-06-23-01:31:13 Scanned: TestMutex.cpp
2017-06-23-01:31:13 Scanned: TestChildren.cpp
2017-06-23-01:31:13 Scanned: UStringTest.h
2017-06-23-01:31:13 Scanned: TestStreams.cpp
2017-06-23-01:31:13 Scanned: TestSuite.cpp
2017-06-23-01:31:13 Scanned: UnitTest.cpp
2017-06-23-01:31:13 Scanned: TestConverters.cpp
2017-06-23-01:31:13 Scanned: TestBinary.cpp
2017-06-23-01:31:13 Scanned: TestSuite.h%7E
2017-06-23-01:31:13 Scanned: TestWriter.cpp
2017-06-23-01:31:13 Scanned: TestSuite.1
2017-06-23-01:31:13 Scanned: StringTest.h
2017-06-23-01:31:13 Scanned: TestSuite.h
2017-06-23-01:31:13 Scanned: Checklist.txt
2017-06-23-01:31:13 Scanned: TestComments.cpp
2017-06-23-01:31:13 Scanned: main.cpp%7E
2017-06-23-01:31:13 Scanned: RunTestSuite2.cpp
2017-06-23-01:31:13 Scanned: makefile
2017-06-23-01:31:13 Scanned: TestRefCounting.cpp
2017-06-23-01:31:13 Scanned: UnitTest.h
2017-06-23-01:31:13 Scanned: TestSuite.xcodeproj
2017-06-23-01:31:13 Scanned: Benchmark
2017-06-23-01:31:13 Scanned: All
2017-06-23-01:31:13 Scanned: makefile
2017-06-23-01:31:13 Scanned: TestInspectors.cpp
2017-06-23-01:31:13 Scanned: TestString.cpp%7E
2017-06-23-01:31:13 Scanned: ._project.xcworkspace
2017-06-23-01:31:13 Scanned: ._wallace.mode1v3
2017-06-23-01:31:14 Scanned: ._xcuserdata
2017-06-23-01:31:14 Scanned: TestAssign.cpp
2017-06-23-01:31:14 Scanned: ._wallace.pbxuser
2017-06-23-01:31:14 Scanned: project.xcworkspace
2017-06-23-01:31:14 Scanned: xcuserdata
2017-06-23-01:31:14 Scanned: ._xcuserdata
2017-06-23-01:31:14 Scanned: contents.xcworkspacedata
2017-06-23-01:31:14 Scanned: xcuserdata
2017-06-23-01:31:14 Scanned: mempool.h
2017-06-23-01:31:14 Scanned: wallace.xcuserdatad
2017-06-23-01:31:14 Scanned: ._wallace.xcuserdatad
2017-06-23-01:31:14 Scanned: Works...tings.xcsettings
2017-06-23-01:31:14 Scanned: TestIterators.cpp
2017-06-23-01:31:14 Scanned: ._wallace.xcuserdatad
2017-06-23-01:31:14 Scanned: main.cpp
2017-06-23-01:31:14 Scanned: wallace.xcuserdatad
2017-06-23-01:31:14 Scanned: ._xcschemes
2017-06-23-01:31:14 Scanned: ._xcdebugger
2017-06-23-01:31:14 Scanned: xcschemes
2017-06-23-01:31:14 Scanned: xcdebugger
2017-06-23-01:31:14 Scanned: ._xcsche...nagement.plist
2017-06-23-01:31:14 Scanned: xcschememanagement.plist
2017-06-23-01:31:14 Scanned: ._TestSuite.xcscheme
2017-06-23-01:31:14 Scanned: TestSuite.xcscheme
2017-06-23-01:31:14 Scanned: Breakpoints.xcbkptlist
2017-06-23-01:31:14 Scanned: Library+Interface
2017-06-23-01:31:14 Scanned: C%2B%2B+Interface
2017-06-23-01:31:14 Scanned: Options.txt
2017-06-23-01:31:14 Scanned: child_node.htm
2017-06-23-01:31:14 Scanned: main.cpp
2017-06-23-01:31:15 Scanned: array.htm
2017-06-23-01:31:15 Scanned: styles
2017-06-23-01:31:15 Scanned: scripts
2017-06-23-01:31:15 Scanned: simple_write.htm
2017-06-23-01:31:15 Scanned: basic_parser.htm
2017-06-23-01:31:15 Scanned: shThemeEclipse.css
2017-06-23-01:31:15 Scanned: shCoreMidnight.css
2017-06-23-01:31:15 Scanned: shCoreEmacs.css
2017-06-23-01:31:16 Scanned: wallace.mode1v3
2017-06-23-01:31:16 Scanned: shThemeRDark.css
2017-06-23-01:31:16 Scanned: shCore.css
2017-06-23-01:31:16 Scanned: shCoreDefault.css
2017-06-23-01:31:16 Scanned: shCoreDjango.css
2017-06-23-01:31:16 Scanned: shCoreMDUltra.css
2017-06-23-01:31:16 Scanned: shCoreEclipse.css
2017-06-23-01:31:16 Scanned: shThemeDefault.css
2017-06-23-01:31:17 Scanned: shThemeMDUltra.css
2017-06-23-01:31:17 Scanned: shThemeEmacs.css
2017-06-23-01:31:17 Scanned: shThemeFadeToGrey.css
2017-06-23-01:31:17 Scanned: project.pbxproj
2017-06-23-01:31:17 Scanned: shThemeDjango.css
2017-06-23-01:31:17 Scanned: shThemeMidnight.css
2017-06-23-01:31:17 Scanned: shCoreFadeToGrey.css
2017-06-23-01:31:17 Scanned: shAutoloader.js
2017-06-23-01:31:17 Scanned: shBrushCpp.js
2017-06-23-01:31:17 Scanned: shCoreRDark.css
2017-06-23-01:31:17 Scanned: child_node.htm
2017-06-23-01:31:18 Scanned: shLegacy.js
2017-06-23-01:31:18 Scanned: simple_write.htm
2017-06-23-01:31:18 Scanned: array.htm
2017-06-23-01:31:18 Scanned: basic_parser.htm
2017-06-23-01:31:19 Scanned: shCore.js
2017-06-23-01:31:20 Scanned: wallace.pbxuser
2017-06-23-01:31:31 Scanned: UserI...State.xcuserstate
2017-06-23-01:31:36 Scanned: Documentation.pdf
2017-06-23-01:31:37 Scanning done.
2017-06-23-01:31:37 Scan statistics: 255 files scanned in 81s.
2017-06-23-01:31:37 Scan options:    licenses, copyrights with 8 process(es).
2017-06-23-01:31:37 Scanning speed:  8.65 files per sec.
2017-06-23-01:31:37 Scanning time:   29s.
2017-06-23-01:31:37 Indexing time:   51s.
2017-06-23-01:31:37 Saving results.
